Step,Reward,Actor_Loss,Critic_Loss
0,-9162.062502288814,2.3640925884246826,8771.380859375
100,-30.569000244140625,4.879977703094482,8458.828125
200,0,8.637471199035645,8049.1748046875
300,0,14.335447311401367,7465.75
400,0,22.557727813720703,6234.587890625
500,0,34.81037902832031,5565.205078125
600,0,51.992515563964844,4259.94580078125
700,-16.15,76.72504425048828,3050.1826171875
800,-20.472999572753906,98.24899291992188,2505.486328125
900,0,102.31137084960938,3387.7197265625
1000,0,95.519775390625,3686.492431640625
1100,0,82.86056518554688,3058.373046875
1200,0,70.04004669189453,2457.208251953125
1300,-52.20499877929687,60.99134063720703,2300.5322265625
1400,-59.667999267578125,55.293006896972656,2334.400390625
1500,0,51.75560760498047,2511.954833984375
1600,0,50.249977111816406,2670.106689453125
1700,0,52.3330078125,2584.539306640625
1800,0,54.64903259277344,2587.296142578125
1900,0,59.973960876464844,2463.42333984375
2000,-115.377001953125,66.19202423095703,2280.755859375
2100,-128.002001953125,71.97755432128906,2145.32421875
2200,0,78.35760498046875,2096.76220703125
2300,0,83.43113708496094,2191.345703125
2400,0,83.94088745117188,2289.72265625
2500,0,82.04718017578125,2198.520751953125
2600,0,77.17855834960938,2205.60546875
2700,-92.8239990234375,74.0635986328125,2119.8369140625
2800,-63.681005859375,70.49530029296875,2033.3250732421875
2900,0,65.14495086669922,1885.7373046875
3000,0,65.55877685546875,2110.145751953125
3100,0,62.63847732543945,2090.035888671875
3200,0,64.05564880371094,2014.879150390625
3300,0,64.71723175048828,2004.934326171875
3400,-31.46400146484375,69.16927337646484,2000.0068359375
3500,-34.129998779296876,72.11952209472656,1933.712158203125
3600,0,75.25529479980469,1968.659423828125
3700,0,77.86051940917969,1982.2464599609375
3800,0,79.14593505859375,1946.05126953125
3900,0,77.12095642089844,1956.8076171875
4000,0,74.34391021728516,1731.552001953125
4100,-58.55299682617188,72.32334899902344,1937.84375
4200,-63.3,70.56672668457031,1878.1824951171875
4300,0,66.87326049804688,1902.3590087890625
4400,0,68.16583251953125,1833.1968994140625
4500,0,67.15423583984375,1714.072021484375
4600,0,68.473388671875,1918.2730712890625
4700,-7.3599998474121096,69.78970336914062,1902.5821533203125
4800,-10.3,69.60459899902344,1908.0263671875
4900,0,71.18275451660156,1620.76025390625
5000,0,75.99365234375,1831.94873046875
5100,0,75.71620178222656,1926.730224609375
5200,0,73.64883422851562,1848.4560546875
5300,0,72.25611877441406,1883.1708984375
5400,-40.27000122070312,70.6269302368164,1792.56591796875
5500,-46.070001220703126,70.196044921875,1750.0748291015625
5600,0,69.04029846191406,1878.4837646484375
5700,0,67.95777893066406,1760.361572265625
5800,0,68.5450439453125,1795.0989990234375
5900,0,71.8779525756836,1791.8026123046875
6000,0,70.56260681152344,1758.3951416015625
6100,-84.35499877929688,72.04015350341797,1787.3731689453125
6200,-54.660003662109375,70.87408447265625,1652.806884765625
6300,0,72.02923583984375,1659.36083984375
6400,0,68.7072982788086,1601.5443115234375
6500,0,69.19691467285156,1671.23046875
6600,0,70.71522521972656,1809.8935546875
6700,0,72.7348861694336,1855.7462158203125
6800,-27.660000610351563,71.50007629394531,1733.6982421875
6900,-19.25749969482422,70.15216827392578,1601.1312255859375
7000,0,68.60281372070312,1522.5172119140625
7100,0,68.6568832397461,1569.85400390625
7200,0,67.30691528320312,1627.780029296875
7300,0,69.84986114501953,1765.4698486328125
7400,0,71.08378601074219,1695.0421142578125
7500,0.0,71.44560241699219,1720.5068359375
7600,-0.4699999809265137,71.93064880371094,1568.576904296875
7700,0,70.46073913574219,1530.50927734375
7800,0,68.27401733398438,1603.942626953125
7900,0,69.3338851928711,1557.11279296875
8000,0,66.44723510742188,1564.3875732421875
8100,0,66.68199157714844,1541.829833984375
8200,-4.19000015258789,69.89289855957031,1592.6533203125
8300,-6.1,70.56481170654297,1499.219482421875
8400,0,68.7490234375,1693.768798828125
8500,0,72.22319030761719,1660.5634765625
8600,0,70.6515884399414,1701.249755859375
8700,0,68.41084289550781,1377.83740234375
8800,0,72.46910095214844,1545.2667236328125
8900,-29.860000610351562,66.02178955078125,1281.307861328125
9000,-35.845001220703125,64.38726806640625,1315.05859375
9100,0,68.77782440185547,1514.75732421875
9200,0,69.73323822021484,1565.2867431640625
9300,0,68.25874328613281,1423.9228515625
9400,0,68.38524627685547,1387.0147705078125
9500,-73.90999755859374,65.2838363647461,1227.1258544921875
9600,-47.288998413085935,67.78736877441406,1589.572021484375
9700,0,70.298828125,1473.7069091796875
9800,0,70.99710845947266,1537.1173095703125
9900,0,67.84041595458984,1397.0283203125
10000,0,69.21788024902344,1527.48681640625
10100,0,62.942684173583984,1307.0771484375
10200,-11.233000183105469,68.50765228271484,1530.3359375
10300,-4.290000152587891,67.33152770996094,1407.9244384765625
10400,0,70.81058502197266,1426.635986328125
10500,0,67.55149841308594,1180.388427734375
10600,0,67.74722290039062,1499.2867431640625
10700,0,63.93938446044922,1186.153076171875
10800,0,64.52926635742188,1381.6103515625
10900,-4.1200000762939455,67.90479278564453,1451.53466796875
11000,-5.65,66.2300796508789,1355.499267578125
11100,0,68.16441345214844,1262.8212890625
11200,0,69.42387390136719,1367.10595703125
11300,0,67.62342071533203,1169.15283203125
11400,0,64.743896484375,1464.09228515625
11500,0,64.11396789550781,1438.6485595703125
11600,-15.645001220703126,68.11746978759766,1431.442626953125
11700,-19.295001220703124,70.62509155273438,1344.95458984375
11800,0,69.62055206298828,1340.326416015625
11900,0,70.9443359375,1357.440185546875
12000,0,67.02090454101562,1175.9525146484375
12100,0,65.47088623046875,1285.149658203125
12200,0,64.9377212524414,1173.980224609375
12300,-38.875,65.2184066772461,1128.0748291015625
12400,-44.76000061035156,69.56246948242188,1229.638427734375
12500,0,72.26072692871094,1343.6383056640625
12600,0,72.31861877441406,1279.6695556640625
12700,0,68.23119354248047,1272.4720458984375
12800,0,64.64541625976562,1107.552001953125
12900,0,61.718631744384766,1186.0538330078125
13000,-81.45999755859376,59.31725311279297,990.8426513671875
13100,-48.004998779296876,61.74836349487305,1245.217041015625
13200,0,68.10423278808594,1154.408203125
13300,0,71.92756652832031,1056.811279296875
13400,0,69.0438232421875,1119.597412109375
13500,0,66.01165008544922,1165.888671875
13600,0,63.59300231933594,1119.48681640625
13700,-26.789999389648436,66.08546447753906,1019.474853515625
13800,-19.664999389648436,65.1746826171875,965.3911743164062
13900,0,67.12680053710938,1170.449951171875
14000,0,65.77302551269531,1025.6494140625
14100,0,65.77737426757812,1046.18798828125
14200,0,62.33319854736328,1062.01416015625
14300,0,60.99244689941406,1201.302978515625
14400,-0.2549999952316284,57.75059509277344,995.1721801757812
14500,0,67.66671752929688,1164.145751953125
14600,-1.175,69.64598083496094,1124.2779541015625
14700,0,63.92741394042969,971.9384765625
14800,0,61.61822509765625,1049.3525390625
14900,0,58.25943374633789,928.6090087890625
15000,0,66.56626892089844,1134.7669677734375
15100,0,69.37932586669922,1158.6578369140625
15200,0,67.73995208740234,1122.8634033203125
15300,-14.855000305175782,65.07594299316406,920.927490234375
15400,-23.729998779296874,63.060386657714844,1111.9156494140625
15500,0,66.55804443359375,944.0187377929688
15600,0,65.31076049804688,1027.4261474609375
15700,0,61.9160041809082,954.1522827148438
15800,0,56.500728607177734,860.5303344726562
15900,0,60.87310028076172,912.5889892578125
16000,0,58.505157470703125,765.3067626953125
16100,-73.00999755859375,60.472354888916016,803.804443359375
16200,-80.65999755859374,59.96335983276367,934.8209228515625
16300,0,61.901878356933594,1009.6246337890625
16400,0,57.856544494628906,979.6123046875
16500,0,59.939029693603516,983.714599609375
16600,0,65.84085845947266,836.2117919921875
16700,-97.67000122070313,61.98809814453125,919.248779296875
16800,-63.31500244140625,61.14299011230469,815.2024536132812
16900,0,56.35575485229492,899.5150756835938
17000,0,62.330440521240234,977.6689453125
17100,0,57.098358154296875,888.718017578125
17200,0,55.908607482910156,835.2200927734375
17300,0,55.88206481933594,722.3094482421875
17400,0,59.238487243652344,1072.0576171875
17500,-18.059999084472658,60.67597198486328,905.3685302734375
17600,-17.530000305175783,60.1978759765625,910.6963500976562
