Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.38,1.00,7.80,0.00,7.80,0.62,0.00
2.0,0.94,10.00,99.70,0.00,99.70,1.52,0.00
3.0,3.40,20.00,290.65,61.29,351.94,3.12,3.84
4.0,4.60,29.00,636.46,0.00,636.46,7.48,0.00
5.0,8.24,39.00,1432.22,87.00,1519.22,10.23,5.06
6.0,2.12,29.00,0.00,107.15,107.15,0.00,5.52
7.0,2.88,45.00,264.05,0.90,264.95,4.68,0.00
8.0,5.55,51.00,721.20,182.20,903.40,6.20,4.50
9.0,1.99,62.00,169.50,8.60,178.10,2.96,0.44
10.0,3.51,84.00,579.20,0.15,579.35,5.70,0.00
11.0,6.06,28.00,740.79,219.75,960.54,6.44,5.46
12.0,1.62,49.00,66.79,0.00,66.79,2.64,0.00
13.0,5.87,55.00,882.60,90.45,973.05,7.95,2.54
14.0,3.52,62.00,1097.45,0.30,1097.75,5.44,0.44
15.0,7.11,81.00,1900.75,0.00,1900.75,11.55,0.00
16.0,8.19,25.00,761.46,55.00,816.46,10.75,4.10
17.0,5.90,53.00,213.45,120.42,333.87,2.73,10.97
18.0,6.66,67.00,866.67,52.62,919.29,9.55,2.04
19.0,7.09,85.00,791.49,283.64,1075.13,8.16,5.38
20.0,9.03,108.00,1655.86,0.00,1655.86,14.67,0.00
21.0,6.77,29.00,897.83,22.30,920.13,9.83,1.88
22.0,7.93,50.00,109.48,129.95,239.43,2.21,17.08
23.0,2.72,66.00,395.55,0.00,395.55,4.43,0.00
24.0,4.48,71.00,969.46,0.00,969.46,7.28,0.00
25.0,3.80,78.00,671.36,101.42,772.78,4.68,2.40
26.0,4.93,18.00,1323.29,0.00,1323.29,8.01,0.00
27.0,0.94,25.00,0.00,103.75,103.75,0.00,2.44
28.0,3.15,40.00,330.42,0.00,330.42,5.11,0.00
29.0,6.71,54.00,1111.92,65.70,1177.62,9.90,1.60
30.0,8.74,66.00,1082.60,0.00,1082.60,10.62,5.75
31.0,10.41,32.00,2552.65,7.35,2560.00,16.64,0.44
32.0,7.14,51.00,1430.80,98.40,1529.20,9.01,4.14
33.0,7.49,66.00,338.94,515.90,854.84,3.44,13.97
34.0,3.48,74.00,725.29,0.00,725.29,5.65,0.00
35.0,5.62,88.00,995.89,27.65,1023.54,7.63,2.42
36.0,6.75,25.00,1979.59,0.00,1979.59,10.96,0.00
37.0,3.70,35.00,495.70,90.90,586.60,3.70,3.71
38.0,4.17,45.00,130.80,289.35,420.15,3.46,5.30
39.0,4.98,69.00,564.55,0.00,564.55,8.10,0.00
40.0,6.96,81.00,1056.90,6.00,1062.90,10.31,1.60
41.0,8.44,33.00,1255.71,135.17,1390.88,9.98,5.98
42.0,5.64,46.00,590.38,54.30,644.68,8.16,1.60
43.0,4.94,63.00,38.61,369.70,408.31,2.61,8.66
44.0,8.13,82.00,624.26,0.00,624.26,12.59,1.00
45.0,7.24,104.00,1275.85,19.92,1295.77,10.86,1.44
46.0,9.85,35.00,2055.66,110.57,2166.23,14.55,2.32
47.0,11.08,46.00,3596.76,0.00,3596.76,18.00,0.00
48.0,2.97,60.00,1.45,15.51,16.96,0.28,7.27
49.0,7.73,67.00,121.45,575.32,696.77,1.27,18.06
50.0,4.05,81.00,460.96,0.00,460.96,6.59,0.00
51.0,2.79,14.00,246.34,29.25,275.59,3.65,1.42
52.0,5.49,26.00,759.47,0.00,759.47,8.92,0.00
53.0,4.68,44.00,767.99,9.15,777.14,7.34,0.44
54.0,8.77,59.00,1052.60,174.20,1226.80,10.41,6.14
55.0,9.60,77.00,2106.35,0.00,2106.35,15.61,0.00
56.0,6.99,27.00,1281.36,50.40,1331.76,9.05,3.70
57.0,8.69,41.00,1710.72,97.92,1808.64,10.38,5.98
58.0,2.45,53.00,335.78,0.00,335.78,3.99,0.00
59.0,2.17,66.00,49.47,149.70,199.17,1.27,3.60
60.0,5.45,76.00,341.37,0.00,341.37,7.35,2.40
61.0,5.23,16.00,1065.17,21.80,1086.97,8.23,0.44
62.0,6.35,25.00,1427.58,92.65,1520.23,8.53,2.86
63.0,0.00,25.00,0.00,0.00,0.00,0.00,0.00
64.0,1.81,28.00,0.00,92.50,92.50,0.00,4.70
65.0,1.81,28.00,0.00,332.50,332.50,0.00,4.70
66.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
119.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
120.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
121.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
122.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
123.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
124.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
125.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
