Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,1.00,4.00,27.45,0.00,27.45,1.62,0.00
2.0,4.76,15.00,350.35,0.00,350.35,7.73,0.00
3.0,6.03,27.00,715.45,119.85,835.30,6.09,5.94
4.0,9.52,53.00,727.96,0.00,727.96,15.48,0.00
5.0,13.35,66.00,2360.16,45.49,2405.65,19.00,4.33
6.0,2.80,46.00,43.45,68.50,111.95,2.10,3.92
7.0,4.41,71.00,532.56,1.85,534.41,6.89,0.44
8.0,7.35,79.00,1351.06,107.20,1458.26,10.08,2.98
9.0,6.73,104.00,1398.90,7.15,1406.05,10.66,0.44
10.0,11.32,133.00,2898.79,15.05,2913.84,17.19,1.94
11.0,8.52,40.00,1092.49,265.46,1357.95,9.15,7.52
12.0,4.36,66.00,614.98,0.00,614.98,7.09,0.00
13.0,10.98,76.00,1693.43,220.47,1913.90,12.08,9.22
14.0,8.79,89.00,1935.54,125.25,2060.79,9.48,7.70
15.0,11.49,113.00,3376.13,8.10,3384.23,17.68,1.60
16.0,7.14,33.00,312.29,196.37,508.66,6.64,7.94
17.0,8.62,56.00,68.20,387.11,455.31,2.51,18.40
18.0,7.15,85.00,682.60,68.70,751.30,9.06,4.10
19.0,14.32,120.00,1326.03,581.21,1907.24,16.00,11.62
20.0,13.39,145.00,2476.66,4.60,2481.26,21.49,0.44
21.0,11.46,52.00,1829.04,49.50,1878.54,17.45,1.88
22.0,6.06,80.00,121.69,179.40,301.09,4.03,9.31
23.0,5.70,111.00,898.29,0.00,898.29,9.26,0.00
24.0,10.57,131.00,1672.61,24.00,1696.61,14.60,4.13
25.0,10.97,145.00,1724.45,135.75,1860.20,15.26,4.10
26.0,13.26,35.00,3202.99,19.30,3222.29,20.92,1.00
27.0,3.64,53.00,126.72,250.79,377.51,0.46,8.74
28.0,5.19,78.00,459.92,0.65,460.57,8.16,0.44
29.0,10.35,96.00,1558.31,118.43,1676.74,14.73,3.34
30.0,13.34,106.00,2514.85,78.86,2593.71,16.48,8.32
31.0,13.83,34.00,4669.40,6.20,4675.60,22.20,0.44
32.0,9.03,72.00,1586.56,128.55,1715.11,11.82,4.58
33.0,9.28,88.00,141.23,517.80,659.03,1.53,21.68
34.0,3.98,103.00,529.18,66.66,595.84,4.98,2.40
35.0,8.60,123.00,880.43,320.18,1200.61,9.72,6.81
36.0,9.13,43.00,2404.49,2.65,2407.14,14.56,0.44
37.0,5.68,58.00,1147.12,34.55,1181.67,8.36,1.38
38.0,5.74,81.00,265.88,216.37,482.25,6.13,5.12
39.0,6.22,105.00,953.18,0.00,953.18,10.10,0.00
40.0,12.41,121.00,1900.24,167.40,2067.64,16.07,6.55
41.0,15.33,47.00,1399.32,519.60,1918.92,13.24,18.68
42.0,9.39,58.00,844.89,75.80,920.69,13.06,3.52
43.0,4.68,80.00,284.22,436.62,720.84,2.10,8.82
44.0,6.15,105.00,805.45,0.00,805.45,9.99,0.00
45.0,8.09,131.00,974.91,8.50,983.41,12.53,1.00
46.0,14.90,51.00,2261.27,109.70,2370.97,21.44,4.42
47.0,14.74,66.00,4389.22,0.00,4389.22,23.95,0.00
48.0,8.86,88.00,75.85,78.49,154.34,6.07,13.33
49.0,12.37,107.00,257.45,881.99,1139.44,3.11,27.18
50.0,8.96,129.00,1095.39,0.00,1095.39,14.55,0.00
51.0,9.35,27.00,1636.09,122.25,1758.34,12.93,3.64
52.0,10.28,45.00,3266.78,0.00,3266.78,16.70,0.00
53.0,5.09,66.00,811.57,37.00,848.57,7.38,1.42
54.0,10.39,86.00,704.37,431.61,1135.98,10.73,9.84
55.0,9.25,116.00,1787.16,0.00,1787.16,15.04,0.00
56.0,13.78,41.00,2351.02,103.52,2454.54,19.30,4.94
57.0,13.50,56.00,2154.95,304.85,2459.80,13.16,14.05
58.0,2.07,66.00,163.42,0.00,163.42,3.36,0.00
59.0,5.18,84.00,249.22,168.28,417.50,3.84,7.34
60.0,7.29,93.00,863.85,0.00,863.85,8.75,4.95
61.0,11.05,31.00,1882.83,60.30,1943.13,16.96,1.60
62.0,14.46,44.00,3246.34,180.64,3426.98,20.36,5.00
63.0,4.22,44.00,1244.85,0.00,1244.85,6.86,0.00
64.0,2.68,50.00,0.00,114.25,114.25,0.00,6.96
65.0,3.25,52.00,0.00,518.05,518.05,0.00,8.46
66.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,6.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
