Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.93,4.00,39.85,0.00,39.85,1.51,0.00
2.0,4.53,12.00,411.78,0.00,411.78,7.35,0.00
3.0,6.83,27.00,956.76,159.25,1116.01,8.35,4.40
4.0,10.33,49.00,837.43,0.00,837.43,16.78,0.00
5.0,16.40,64.00,2669.14,50.05,2719.19,24.23,3.89
6.0,2.07,43.00,3.09,56.15,59.24,0.28,4.95
7.0,2.97,69.00,333.54,0.90,334.44,4.83,0.00
8.0,5.86,78.00,1044.44,139.15,1183.59,7.94,2.54
9.0,5.35,99.00,456.21,5.50,461.71,7.19,2.40
10.0,11.20,129.00,1476.57,19.50,1496.07,15.89,3.70
11.0,10.41,37.00,1211.86,447.03,1658.89,9.20,12.34
12.0,2.00,63.00,472.90,0.00,472.90,3.25,0.00
13.0,11.88,86.00,1246.49,194.10,1440.59,13.32,9.57
14.0,9.70,102.00,1028.81,125.00,1153.81,11.09,7.47
15.0,13.56,125.00,2765.08,3.15,2768.23,21.75,0.44
16.0,12.59,47.00,1347.37,180.89,1528.26,16.72,5.98
17.0,9.60,87.00,44.20,279.87,324.07,1.90,21.93
18.0,8.98,110.00,696.85,18.60,715.45,12.10,4.00
19.0,11.52,133.00,1172.12,377.70,1549.82,13.99,7.56
20.0,10.18,156.00,2280.44,0.00,2280.44,16.54,0.00
21.0,9.21,41.00,1242.78,19.61,1262.39,13.19,2.84
22.0,10.98,74.00,563.86,292.10,855.96,5.98,18.98
23.0,7.30,95.00,1706.55,0.00,1706.55,11.87,0.00
24.0,10.64,112.00,2177.25,34.10,2211.35,14.46,4.52
25.0,10.81,126.00,2497.58,130.52,2628.10,15.44,3.40
26.0,13.05,36.00,4221.60,0.00,4221.60,21.21,0.00
27.0,3.15,52.00,65.35,168.34,233.69,2.25,4.60
28.0,5.10,72.00,556.95,0.00,556.95,8.29,0.00
29.0,11.99,96.00,1759.42,75.90,1835.32,18.21,2.04
30.0,13.15,108.00,1936.02,27.00,1963.02,17.56,6.10
31.0,12.19,32.00,3611.72,18.45,3630.17,18.81,1.60
32.0,7.61,69.00,1044.85,227.57,1272.42,7.55,7.70
33.0,9.93,95.00,206.25,552.10,758.35,3.45,20.29
34.0,4.78,109.00,844.95,66.66,911.61,6.28,2.40
