Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.78,4.00,25.80,0.00,25.80,1.27,0.00
2.0,3.32,15.00,296.95,0.00,296.95,5.39,0.00
3.0,6.05,28.00,603.80,122.75,726.55,5.89,6.30
4.0,9.89,56.00,991.82,0.00,991.82,16.06,0.00
5.0,14.71,66.00,2689.74,72.36,2762.10,20.71,5.11
6.0,0.78,44.00,0.00,4.50,4.50,0.00,2.04
7.0,4.39,66.00,477.05,2.45,479.50,6.86,0.44
8.0,7.71,77.00,1312.15,185.80,1497.95,10.05,3.96
9.0,8.30,97.00,1322.06,9.60,1331.66,13.21,0.44
10.0,14.42,133.00,2859.93,16.44,2876.37,21.93,2.40
11.0,10.93,40.00,1612.00,283.41,1895.41,12.90,7.78
12.0,5.83,68.00,1053.12,0.00,1053.12,9.47,0.00
13.0,11.13,81.00,2132.62,163.60,2296.22,12.81,8.43
14.0,8.03,93.00,1358.50,122.85,1481.35,9.26,6.05
15.0,11.98,121.00,2581.64,8.10,2589.74,18.46,1.60
16.0,10.31,35.00,771.84,281.45,1053.29,11.44,8.50
17.0,4.80,64.00,54.10,119.41,173.51,2.89,7.86
18.0,8.08,99.00,595.40,55.40,650.80,10.56,4.11
19.0,13.30,116.00,1480.40,482.00,1962.40,13.66,12.72
20.0,15.21,157.00,2517.05,0.00,2517.05,24.71,0.00
21.0,10.44,48.00,1502.23,12.80,1515.03,16.41,0.88
22.0,16.20,82.00,873.85,370.12,1243.97,9.63,26.71
23.0,12.02,106.00,1969.55,0.00,1969.55,19.54,0.00
24.0,9.76,124.00,1603.46,20.60,1624.06,13.28,4.13
25.0,8.57,136.00,1263.32,131.05,1394.37,11.36,4.10
26.0,10.50,35.00,2405.54,0.00,2405.54,17.06,0.00
27.0,3.87,49.00,212.61,178.03,390.64,2.14,6.64
28.0,7.67,74.00,909.42,0.00,909.42,12.46,0.00
29.0,13.13,94.00,2350.08,96.58,2446.66,19.83,2.40
30.0,13.37,111.00,1632.43,51.90,1684.33,17.39,6.95
31.0,16.19,48.00,3628.38,6.55,3634.93,26.03,0.44
32.0,10.49,85.00,1612.60,124.80,1737.40,13.69,5.38
33.0,9.77,100.00,437.43,662.28,1099.71,4.40,18.36
34.0,4.98,110.00,997.23,66.66,1063.89,6.60,2.40
35.0,8.63,128.00,863.55,267.26,1130.81,9.65,7.00
36.0,7.94,35.00,2043.05,0.00,2043.05,12.90,0.00
37.0,4.88,55.00,763.94,95.62,859.56,6.06,2.98
38.0,8.92,80.00,262.65,378.52,641.17,6.05,13.51
39.0,6.95,107.00,1106.80,0.00,1106.80,11.30,0.00
40.0,11.66,121.00,2039.12,70.16,2109.28,16.44,4.00
41.0,15.36,48.00,1671.49,173.89,1845.38,15.52,15.12
42.0,7.80,61.00,796.36,54.30,850.66,11.67,1.60
43.0,8.86,81.00,351.94,358.34,710.28,6.26,13.02
44.0,7.78,102.00,1316.94,151.20,1468.14,11.64,1.60
45.0,11.40,139.00,1920.70,1.70,1922.40,18.25,0.44
46.0,13.78,46.00,2733.55,149.45,2883.00,17.98,7.05
47.0,11.06,55.00,4683.55,0.00,4683.55,17.98,0.00
48.0,5.62,84.00,72.45,58.20,130.65,5.72,5.46
49.0,11.69,100.00,246.45,1048.15,1294.60,3.11,25.42
50.0,8.14,130.00,843.96,0.00,843.96,13.23,0.00
