Step,Reward,Loss,Epsilon
0,-6.7202899999999985,0.00784054584801197,1
100,0,0.007732303813099861,0.995
200,0,0.007624051533639431,0.990025
300,0,0.007520299404859543,0.985074875
400,0,0.007416943088173866,0.9801495006250001
500,0,0.0073153129778802395,0.9752487531218751
600,0,0.007219232618808746,0.9703725093562657
700,-0.804225,0.008224195800721645,0.9655206468094844
800,0,0.008281117305159569,0.960693043575437
900,0,0.008106796070933342,0.9558895783575597
1000,0,0.0063529969193041325,0.9511101304657719
1100,0,0.00800396129488945,0.946354579813443
1200,-0.262805,0.0061393496580421925,0.9416228069143757
1300,0,0.005261383950710297,0.9369146928798039
1400,0,0.006132910959422588,0.9322301194154049
1500,0,0.005266569554805756,0.9275689688183278
1600,0,0.007712146267294884,0.9229311239742362
1700,0,0.007573827635496855,0.918316468354365
1800,0,0.007561985403299332,0.9137248860125932
1900,0,0.007470877841114998,0.9091562615825302
2000,0,0.007033843547105789,0.9046104802746175
2100,0,0.0072322385385632515,0.9000874278732445
2200,-0.170785,0.007292347494512796,0.8955869907338783
2300,0,0.007194891571998596,0.8911090557802088
2400,0,0.007138509303331375,0.8866535105013078
2500,0,0.006895018275827169,0.8822202429488013
2600,-0.02024,0.004640277475118637,0.8778091417340573
2700,0,0.006797562353312969,0.8734200960253871
2800,0,0.004503624048084021,0.8690529955452602
2900,0,0.006822929717600346,0.8647077305675338
3000,0,0.006602087523788214,0.8603841919146962
3100,0,0.004010532982647419,0.8560822709551227
3200,-0.238265,0.00650111585855484,0.851801859600347
3300,0,0.0041992515325546265,0.8475428503023453
3400,0,0.006439803633838892,0.8433051360508336
3500,0,0.006267447955906391,0.8390886103705794
3600,0,0.006401856895536184,0.8348931673187264
3700,0,0.004912087693810463,0.8307187014821328
3800,0,0.0037234562914818525,0.8265651079747222
3900,0,0.00370843056589365,0.8224322824348486
4000,-0.309945,0.0021688388660550117,0.8183201210226743
4100,0,0.006175914779305458,0.8142285204175609
4200,-0.35422499999999996,0.004804719239473343,0.810157377815473
4300,0,0.003874286077916622,0.8061065909263957
4400,0,0.0061653535813093185,0.8020760579717637
4500,0.0,0.0056986454874277115,0.798065677681905
4600,0,0.004943950101733208,0.7940753492934954
4700,0,0.005103621631860733,0.7901049725470279
4800,0,0.003723348956555128,0.7861544476842928
4900,0,0.003961935639381409,0.7822236754458713
5000,0,0.006121314596384764,0.778312557068642
5100,0,0.0060363528318703175,0.7744209942832988
5200,0,0.0057871341705322266,0.7705488893118823
5300,-0.07265,0.005608030594885349,0.7666961448653229
5400,0,0.005351928528398275,0.7628626641409962
5500,0,0.005319700576364994,0.7590483508202912
5600,0,0.0018160715699195862,0.7552531090661897
5700,0,0.004996498581022024,0.7514768435208588
5800,0,0.0042616985738277435,0.7477194593032545
5900,-0.056600000000000004,0.005228820722550154,0.7439808620067382
6000,0,0.005164082162082195,0.7402609576967045
6100,0,0.004978487733751535,0.736559652908221
6200,-0.140575,0.005412666127085686,0.7328768546436799
6300,0,0.005027108360081911,0.7292124703704616
6400,-0.201925,0.005681523121893406,0.7255664080186093
6500,0,0.004688374698162079,0.7219385759785162
6600,0,0.004696181509643793,0.7183288830986236
6700,0,0.004918073769658804,0.7147372386831305
6800,0,0.004349790513515472,0.7111635524897149
6900,0,0.0027648983523249626,0.7076077347272662
7000,0,0.00493815541267395,0.7040696960536299
7100,0,0.003225803840905428,0.7005493475733617
7200,0,0.004835589788854122,0.697046600835495
7300,0,0.0052529978565871716,0.6935613678313175
7400,0,0.0025784242898225784,0.6900935609921609
7500,0,0.004777704831212759,0.6866430931872001
7600,-0.9792000000000001,0.006370148621499538,0.6832098777212641
7700,0,0.006935054436326027,0.6797938283326578
7800,0,0.004338152706623077,0.6763948591909945
7900,0,0.006571244448423386,0.6730128848950395
8000,0,0.0031725752633064985,0.6696478204705644
8100,0,0.0064923567697405815,0.6662995813682115
8200,0,0.006333872210234404,0.6629680834613705
8300,0,0.006182106677442789,0.6596532430440636
8400,0,0.005913168657571077,0.6563549768288433
8500,0,0.0056786322966217995,0.653073201944699
8600,-0.021299999999999996,0.005964485462754965,0.6498078359349755
8700,0,0.005989190191030502,0.6465587967553006
8800,0,0.005786153953522444,0.6433260027715241
8900,0,0.0050223832949995995,0.6401093727576664
9000,0,0.0042638517916202545,0.6369088258938781
9100,0,0.0057390532456338406,0.6337242817644086
9200,0,0.0031448809895664454,0.6305556603555866
9300,-0.11452499999999999,0.0027857006061822176,0.6274028820538087
9400,0,0.0030529997311532497,0.6242658676435396
9500,0,0.0051362169906497,0.6211445383053219
9600,-0.10034999999999998,0.004425502382218838,0.6180388156137953
9700,0,0.0041891587898135185,0.6149486215357263
9800,0,0.005392235703766346,0.6118738784280476
9900,0,0.0029715513810515404,0.6088145090359074
10000,0,0.004176073707640171,0.6057704364907278
10100,0,0.002341262064874172,0.6027415843082742
10200,-0.34991,0.0033596809953451157,0.5997278763867329
10300,0,0.003826311556622386,0.5967292370047992
10400,0,0.004753664135932922,0.5937455908197752
10500,-0.40495000000000003,0.0029682721942663193,0.5907768628656763
10600,0,0.004141513258218765,0.5878229785513479
10700,0,0.002596989506855607,0.5848838636585911
10800,-0.238,0.004624398425221443,0.5819594443402982
10900,0,0.002655429532751441,0.5790496471185967
11000,0,0.0025590332224965096,0.5761543988830038
11100,0,0.0023035374470055103,0.5732736268885887
11200,0,0.004617107100784779,0.5704072587541458
11300,-0.3368,0.004265474621206522,0.567555222460375
11400,0,0.004171398468315601,0.5647174463480732
11500,0,0.004499875940382481,0.5618938591163328
11600,0,0.002939122263342142,0.5590843898207511
11700,0,0.0036616609431803226,0.5562889678716474
11800,0,0.0037581883370876312,0.5535075230322891
11900,0,0.0030029478948563337,0.5507399854171277
12000,0,0.0036162554752081633,0.547986285490042
12100,-0.068275,0.0031954932492226362,0.5452463540625918
12200,0,0.004387641325592995,0.5425201222922789
12300,0.0,0.0035737950820475817,0.5398075216808175
12400,0,0.0031503112986683846,0.5371084840724134
12500,0,0.001977131702005863,0.5344229416520513
12600,-0.06408,0.003392252139747143,0.531750826943791
12700,0,0.0025032474659383297,0.5290920728090721
12800,0,0.0030370180029422045,0.5264466124450268
12900,0,0.0033310570288449526,0.5238143793828016
13000,-0.10171999999999999,0.001086923060938716,0.5211953074858876
13100,0,0.001444369787350297,0.5185893309484582
13200,0,0.0018540166784077883,0.5159963842937159
13300,0,0.00211666664108634,0.5134164023722473
13400,0,0.002480167895555496,0.510849320360386
13500,0,0.0026614652015268803,0.5082950737585841
13600,0,0.002040327060967684,0.5057535983897912
13700,0,0.003539645578712225,0.5032248303978422
13800,0,0.002716995542868972,0.500708706245853
13900,0,0.0011031815083697438,0.4982051627146237
14000,0,0.0032656812109053135,0.49571413690105054
14100,-0.129775,0.001417089020833373,0.4932355662165453
14200,0,0.0018108142539858818,0.4907693883854626
14300,0,0.0014214562252163887,0.4883155414435353
14400,0,0.003454378806054592,0.4858739637363176
14500,-0.129585,0.0009005488827824593,0.483444593917636
14600,0,0.0030033779330551624,0.4810273709480478
14700,0,0.0017852898454293609,0.47862223409330756
14800,0,0.0014815067406743765,0.47622912292284103
14900,0,0.002319933846592903,0.4738479773082268
15000,0,0.0014653524849563837,0.47147873742168567
15100,0,0.0024870692286640406,0.46912134373457726
15200,0,0.0007747943745926023,0.46677573701590436
15300,0,0.0017969516338780522,0.46444185833082485
15400,0,0.0012537471484392881,0.46211964903917074
15500,-0.6056900000000001,0.0017110351473093033,0.4598090507939749
15600,0,0.002953742165118456,0.457510005540005
15700,0,0.002459845505654812,0.45522245551230495
15800,0,0.0030189822427928448,0.4529463432347434
15900,0,0.002915444318205118,0.4506816115185697
16000,0,0.0013007703237235546,0.4484282034609769
16100,0,0.000684423721395433,0.446186062443672
16200,0,0.0006024923641234636,0.4439551321314536
16300,0,0.0035224866587668657,0.4417353564707963
16400,0.0,0.004095506388694048,0.43952667968844233
16500,0,0.00408081104978919,0.43732904629000013
16600,0,0.003552363719791174,0.4351424010585501
16700,0,0.002792004030197859,0.43296668905325736
16800,0,0.0012347023002803326,0.43080185560799106
