Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.17,1.00,5.05,0.00,5.05,0.28,0.00
2.0,0.95,7.00,56.10,0.00,56.10,1.55,0.00
3.0,2.05,17.00,169.50,116.20,285.70,2.17,1.86
4.0,4.48,28.00,486.97,32.70,519.67,6.28,1.60
5.0,5.41,42.00,1170.32,0.00,1170.32,8.79,0.00
6.0,1.54,25.00,83.45,0.00,83.45,2.51,0.00
7.0,3.78,34.00,460.20,105.30,565.50,4.63,2.42
8.0,5.02,41.00,981.95,67.95,1049.90,7.15,1.60
9.0,1.91,52.00,172.35,0.00,172.35,3.10,0.00
10.0,5.12,71.00,590.40,0.40,590.80,8.33,0.00
11.0,4.28,25.00,989.60,13.50,1003.10,5.96,1.60
12.0,4.60,43.00,356.55,0.00,356.55,7.48,0.00
13.0,7.01,49.00,1458.46,15.75,1474.21,10.50,1.42
14.0,3.57,59.00,1378.20,0.00,1378.20,5.80,0.00
15.0,9.05,74.00,2355.15,167.93,2523.08,11.61,4.94
16.0,4.88,30.00,377.25,13.20,390.45,6.93,1.60
17.0,5.76,46.00,403.15,366.85,770.00,5.13,6.78
18.0,7.62,66.00,1007.38,51.30,1058.68,11.39,1.60
19.0,5.25,81.00,557.00,33.00,590.00,7.53,1.60
20.0,8.79,99.00,1331.45,27.50,1358.95,12.70,2.54
21.0,9.38,31.00,794.95,178.65,973.60,9.33,9.47
22.0,3.39,56.00,251.28,64.90,316.18,2.61,4.64
23.0,5.65,67.00,852.03,158.50,1010.53,5.30,6.20
24.0,6.05,75.00,1492.83,0.00,1492.83,9.82,0.00
25.0,4.86,86.00,1547.38,91.25,1638.63,6.29,2.58
26.0,5.80,21.00,2290.88,0.00,2290.88,9.43,0.00
27.0,2.75,29.00,118.65,151.17,269.82,2.59,3.02
28.0,5.43,43.00,681.72,22.05,703.77,8.55,0.44
29.0,9.68,58.00,1736.00,0.00,1736.00,15.73,0.00
30.0,5.02,71.00,1048.43,0.00,1048.43,8.16,0.00
31.0,10.37,29.00,1985.78,190.51,2176.29,13.19,5.85
32.0,3.04,47.00,447.35,8.40,455.75,4.66,0.44
33.0,5.89,58.00,425.50,311.40,736.90,4.86,7.52
34.0,6.22,65.00,1120.56,0.00,1120.56,10.11,0.00
35.0,2.86,78.00,594.27,0.00,594.27,4.65,0.00
36.0,5.20,21.00,1281.77,1.45,1283.22,8.18,0.44
37.0,3.15,38.00,406.55,129.00,535.55,3.13,3.20
38.0,2.85,51.00,220.84,0.00,220.84,4.64,0.00
39.0,7.72,69.00,768.26,176.49,944.75,8.89,5.84
40.0,6.75,80.00,1011.53,0.00,1011.53,10.98,0.00
41.0,4.01,28.00,519.11,18.55,537.66,5.03,2.38
