Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.77,4.00,24.30,0.00,24.30,1.25,0.00
2.0,3.98,15.00,319.65,0.00,319.65,6.47,0.00
3.0,5.65,29.00,758.66,66.00,824.66,6.96,3.54
4.0,8.35,53.00,866.26,10.80,877.06,13.29,0.44
5.0,11.12,67.00,2288.71,56.00,2344.71,17.44,1.00
6.0,3.36,42.00,227.40,0.00,227.40,5.46,0.00
7.0,7.68,61.00,1009.77,92.60,1102.37,10.38,3.36
8.0,7.95,68.00,2180.96,67.65,2248.61,11.93,1.60
9.0,4.13,88.00,724.41,7.35,731.76,6.44,0.44
10.0,9.28,119.00,1808.01,1.95,1809.96,14.81,0.44
11.0,5.99,39.00,1123.15,65.70,1188.85,8.73,1.60
12.0,5.55,67.00,631.58,0.00,631.58,9.03,0.00
13.0,9.00,79.00,1975.05,202.30,2177.35,12.74,3.02
14.0,7.59,96.00,2114.69,21.20,2135.89,11.70,1.00
15.0,11.23,115.00,3966.90,39.55,4006.45,17.70,0.88
16.0,6.22,45.00,486.37,13.20,499.57,9.10,1.60
17.0,12.96,73.00,369.95,442.32,812.27,8.39,20.28
18.0,9.14,103.00,1239.15,18.90,1258.05,14.58,0.44
19.0,7.66,123.00,1249.15,0.00,1249.15,12.45,0.00
20.0,8.84,142.00,2278.73,23.65,2302.38,13.50,1.38
21.0,4.02,33.00,177.57,193.68,371.25,3.01,5.64
22.0,8.44,62.00,649.42,106.05,755.47,10.09,5.80
23.0,9.61,79.00,2104.44,0.00,2104.44,15.61,0.00
24.0,12.51,93.00,3295.08,16.40,3311.48,19.12,1.94
25.0,13.65,119.00,2987.21,70.40,3057.61,21.28,1.44
26.0,16.66,42.00,5183.62,9.70,5193.32,26.80,0.44
27.0,7.50,56.00,275.44,154.40,429.84,8.80,5.42
28.0,7.17,86.00,694.38,146.04,840.42,8.94,4.32
29.0,13.73,110.00,1784.60,341.75,2126.35,18.04,6.82
30.0,7.58,120.00,1811.88,21.40,1833.28,11.69,1.00
31.0,11.54,48.00,3360.57,152.87,3513.44,15.74,4.82
32.0,3.88,86.00,364.98,29.04,394.02,4.80,2.40
33.0,5.63,100.00,334.87,121.65,456.52,7.53,2.60
34.0,8.29,112.00,1275.12,45.30,1320.42,12.46,1.60
35.0,5.92,135.00,1310.59,2.10,1312.69,9.00,1.00
36.0,8.45,37.00,2671.35,0.00,2671.35,13.74,0.00
37.0,6.92,52.00,636.96,26.85,663.81,10.97,0.44
38.0,5.85,74.00,599.40,0.00,599.40,9.51,0.00
39.0,10.59,99.00,1682.44,97.37,1779.81,13.11,6.56
40.0,9.18,120.00,2241.37,28.60,2269.97,14.29,1.00
41.0,12.07,41.00,1944.82,73.49,2018.31,11.39,13.17
42.0,4.63,50.00,457.90,63.90,521.80,5.59,3.10
43.0,5.09,71.00,162.30,116.80,279.10,4.95,5.30
44.0,7.66,95.00,968.33,0.00,968.33,12.45,0.00
45.0,8.47,132.00,1002.85,119.80,1122.65,10.57,5.12
46.0,6.01,51.00,1483.90,0.00,1483.90,9.76,0.00
47.0,9.44,71.00,2636.59,89.65,2726.24,14.06,2.04
48.0,3.09,91.00,135.99,0.00,135.99,5.03,0.00
49.0,12.72,109.00,807.33,172.95,980.28,13.44,11.57
50.0,14.94,127.00,2323.86,0.00,2323.86,24.28,0.00
51.0,7.69,40.00,1365.67,110.50,1476.17,11.61,1.42
52.0,10.02,58.00,2677.77,72.70,2750.47,13.49,4.46
53.0,3.22,81.00,381.78,29.27,411.05,4.69,0.88
54.0,6.29,105.00,576.14,10.50,586.64,9.60,1.00
55.0,9.42,122.00,1519.24,1.90,1521.14,14.68,1.00
56.0,10.50,44.00,1481.51,44.80,1526.31,15.13,3.10
57.0,11.14,64.00,1933.85,170.47,2104.32,11.25,10.97
58.0,1.71,78.00,270.50,0.00,270.50,2.78,0.00
59.0,5.49,101.00,111.72,252.75,364.47,2.95,9.54
60.0,5.46,112.00,564.27,45.30,609.57,7.88,1.60
61.0,6.34,22.00,1296.85,0.00,1296.85,10.30,0.00
62.0,7.65,34.00,2127.85,0.00,2127.85,12.44,0.00
63.0,0.00,34.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,40.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,40.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
