Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.55,1.00,21.25,0.00,21.25,0.89,0.00
2.0,1.78,4.00,219.25,0.00,219.25,2.89,0.00
3.0,0.55,5.00,321.25,0.00,321.25,0.89,0.00
4.0,2.55,11.00,199.95,11.30,211.25,3.88,0.44
5.0,2.55,17.00,510.25,0.00,510.25,4.15,0.00
6.0,0.38,14.00,47.80,0.00,47.80,0.62,0.00
7.0,1.55,18.00,167.45,57.15,224.60,1.52,1.60
8.0,2.03,24.00,413.25,22.55,435.80,3.02,0.44
9.0,1.31,29.00,245.20,0.00,245.20,2.12,0.00
10.0,3.04,39.00,534.19,0.15,534.34,4.94,0.00
11.0,2.00,17.00,219.45,14.10,233.55,2.25,1.60
12.0,4.41,29.00,400.98,0.00,400.98,7.16,0.00
13.0,5.19,31.00,1172.62,0.00,1172.62,8.44,0.00
14.0,2.47,36.00,884.15,0.00,884.15,4.01,0.00
15.0,4.33,40.00,1509.24,28.10,1537.34,6.41,1.00
16.0,2.10,16.00,150.15,0.00,150.15,3.41,0.00
17.0,3.15,26.00,427.96,11.15,439.11,3.95,1.86
18.0,4.72,32.00,969.08,0.00,969.08,7.66,0.00
19.0,2.85,36.00,561.32,0.00,561.32,4.64,0.00
20.0,4.50,47.00,944.82,11.70,956.52,6.31,1.60
21.0,2.05,20.00,96.38,56.38,152.76,1.55,2.84
22.0,1.36,34.00,9.50,72.65,82.15,0.62,2.54
23.0,1.93,39.00,197.00,99.50,296.50,1.51,2.60
24.0,1.74,42.00,417.35,0.00,417.35,2.83,0.00
25.0,1.19,44.00,289.85,0.00,289.85,1.94,0.00
26.0,1.58,5.00,454.95,0.00,454.95,2.56,0.00
27.0,1.38,14.00,38.85,62.50,101.35,1.00,2.00
28.0,1.55,20.00,206.35,21.35,227.70,2.25,0.44
29.0,4.28,29.00,582.86,0.00,582.86,6.96,0.00
30.0,2.84,37.00,521.21,0.00,521.21,4.62,0.00
31.0,6.45,16.00,1093.76,132.65,1226.41,8.96,2.42
32.0,1.69,33.00,365.15,8.15,373.30,2.48,0.44
33.0,2.52,40.00,347.50,62.10,409.60,3.10,1.60
34.0,2.72,41.00,831.85,0.00,831.85,4.41,0.00
35.0,1.75,46.00,848.30,0.00,848.30,2.84,0.00
36.0,2.08,11.00,1304.83,0.00,1304.83,3.38,0.00
37.0,1.69,16.00,348.73,0.00,348.73,2.75,0.00
38.0,2.65,24.00,197.37,0.00,197.37,4.31,0.00
39.0,5.25,31.00,749.59,28.10,777.69,8.25,0.44
40.0,6.42,43.00,1409.52,0.00,1409.52,10.43,0.00
41.0,6.05,19.00,920.25,54.85,975.10,5.53,6.90
42.0,0.00,21.00,0.00,0.00,0.00,0.00,0.00
43.0,3.05,32.00,65.80,131.12,196.92,2.25,4.34
44.0,2.51,43.00,473.60,0.00,473.60,4.08,0.00
45.0,4.35,50.00,949.80,70.61,1020.41,4.58,4.00
46.0,2.70,15.00,1201.75,0.00,1201.75,4.39,0.00
47.0,4.15,19.00,1824.75,133.98,1958.73,4.98,2.84
48.0,0.38,22.00,46.20,0.00,46.20,0.62,0.00
49.0,1.92,25.00,246.15,0.00,246.15,3.12,0.00
50.0,3.61,31.00,620.65,0.00,620.65,5.86,0.00
51.0,0.38,10.00,81.00,0.00,81.00,0.62,0.00
52.0,0.55,12.00,154.30,0.00,154.30,0.90,0.00
53.0,2.26,22.00,70.35,16.50,86.85,2.67,1.60
54.0,4.05,30.00,442.66,0.00,442.66,6.59,0.00
55.0,4.63,36.00,1050.36,0.00,1050.36,7.53,0.00
56.0,6.16,17.00,1127.75,44.22,1171.97,8.51,2.40
57.0,4.50,22.00,292.72,104.07,396.79,3.50,6.10
58.0,0.92,29.00,194.92,0.00,194.92,1.50,0.00
59.0,0.55,31.00,30.60,0.00,30.60,0.90,0.00
60.0,1.52,34.00,130.10,0.00,130.10,2.46,0.00
61.0,1.52,5.00,340.10,0.00,340.10,2.46,0.00
62.0,2.46,10.00,361.18,0.00,361.18,4.00,0.00
63.0,0.00,10.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,12.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,12.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
