Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.62,1.00,14.85,0.00,14.85,1.00,0.00
2.0,1.40,4.00,124.90,0.00,124.90,2.27,0.00
3.0,0.62,4.00,194.85,0.00,194.85,1.00,0.00
4.0,2.48,11.00,174.25,32.70,206.95,3.04,1.60
5.0,2.62,18.00,505.90,0.00,505.90,4.25,0.00
6.0,0.38,15.00,38.90,0.00,38.90,0.62,0.00
7.0,2.96,24.00,237.20,137.00,374.20,2.62,3.50
8.0,3.02,28.00,547.87,67.95,615.82,3.90,1.60
9.0,1.12,34.00,70.35,0.00,70.35,1.83,0.00
10.0,2.04,44.00,324.65,1.10,325.75,3.04,0.44
11.0,2.28,15.00,553.75,17.40,571.15,3.08,1.00
12.0,4.09,29.00,271.35,0.00,271.35,6.65,0.00
13.0,5.42,32.00,1007.58,0.00,1007.58,8.81,0.00
14.0,1.87,34.00,654.10,0.00,654.10,3.04,0.00
15.0,4.28,41.00,1343.90,14.04,1357.94,6.68,0.44
16.0,1.32,15.00,173.25,0.00,173.25,2.14,0.00
17.0,3.04,25.00,304.55,69.65,374.20,2.84,3.36
18.0,3.71,31.00,652.90,0.00,652.90,6.03,0.00
19.0,1.55,34.00,232.80,0.00,232.80,2.53,0.00
20.0,3.81,47.00,442.99,17.38,460.37,4.69,2.40
21.0,2.62,18.00,283.20,32.30,315.50,3.70,0.88
22.0,2.73,32.00,58.10,123.00,181.10,1.62,4.50
23.0,2.10,38.00,335.35,58.85,394.20,2.51,1.44
24.0,2.35,42.00,645.70,0.00,645.70,3.83,0.00
25.0,1.81,44.00,608.45,0.00,608.45,2.94,0.00
26.0,3.52,10.00,931.19,0.00,931.19,5.73,0.00
27.0,1.10,17.00,61.25,47.34,108.59,0.89,1.44
28.0,2.55,23.00,366.55,60.90,427.45,3.14,1.60
29.0,2.29,30.00,752.20,0.00,752.20,3.73,0.00
30.0,3.67,38.00,426.71,0.00,426.71,5.96,0.00
31.0,8.67,21.00,1208.36,173.16,1381.52,11.58,4.00
32.0,1.34,30.00,185.90,19.65,205.55,1.18,1.60
33.0,1.25,36.00,142.70,14.10,156.80,1.76,0.44
34.0,2.20,37.00,329.52,0.00,329.52,3.58,0.00
35.0,1.71,41.00,306.90,0.00,306.90,2.77,0.00
36.0,2.68,13.00,624.95,0.00,624.95,4.35,0.00
37.0,2.51,17.00,578.35,0.00,578.35,4.08,0.00
38.0,1.15,25.00,85.50,0.00,85.50,1.86,0.00
39.0,3.49,35.00,406.13,0.00,406.13,5.68,0.00
40.0,6.11,46.00,974.92,0.00,974.92,9.93,0.00
41.0,4.99,20.00,920.50,33.45,953.95,6.01,3.36
42.0,0.00,22.00,0.00,0.00,0.00,0.00,0.00
43.0,2.58,33.00,71.85,91.90,163.75,1.62,4.10
44.0,3.12,43.00,510.84,0.00,510.84,5.06,0.00
45.0,3.50,49.00,896.69,68.85,965.54,4.69,1.60
46.0,3.62,15.00,1226.21,0.00,1226.21,5.88,0.00
47.0,4.19,18.00,1911.21,0.00,1911.21,6.81,0.00
48.0,1.09,22.00,32.87,0.00,32.87,1.77,0.00
49.0,1.71,24.00,204.00,0.00,204.00,2.77,0.00
50.0,3.95,28.00,646.05,0.00,646.05,6.41,0.00
51.0,0.55,9.00,258.75,0.00,258.75,0.89,0.00
52.0,1.09,11.00,464.25,0.00,464.25,1.77,0.00
53.0,1.10,20.00,207.40,16.10,223.50,1.16,1.00
54.0,2.47,30.00,204.09,0.00,204.09,4.01,0.00
55.0,3.05,35.00,573.39,0.00,573.39,4.95,0.00
56.0,4.57,16.00,584.11,30.00,614.11,6.43,1.60
57.0,3.15,21.00,272.52,64.43,336.95,2.40,4.34
58.0,0.78,28.00,70.35,0.00,70.35,1.27,0.00
59.0,1.00,30.00,169.85,0.00,169.85,1.62,0.00
60.0,2.51,33.00,414.45,0.00,414.45,4.08,0.00
61.0,1.89,6.00,540.90,0.00,540.90,3.08,0.00
62.0,1.51,11.00,531.20,0.00,531.20,2.45,0.00
63.0,0.00,11.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,13.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,13.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
