Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.17,1.00,5.00,0.00,5.00,0.28,0.00
2.0,1.48,9.00,77.80,0.00,77.80,2.40,0.00
3.0,2.74,18.00,199.12,107.95,307.07,2.57,3.02
4.0,4.86,28.00,517.77,32.70,550.47,6.90,1.60
5.0,6.17,41.00,1176.07,0.00,1176.07,10.03,0.00
6.0,0.93,23.00,129.05,0.00,129.05,1.51,0.00
7.0,4.68,38.00,603.08,75.74,678.82,5.10,4.00
8.0,4.58,43.00,1255.76,67.95,1323.71,6.44,1.60
9.0,3.57,58.00,260.51,0.42,260.93,5.52,0.44
10.0,5.36,77.00,889.45,0.15,889.60,8.71,0.00
11.0,3.18,26.00,731.31,5.28,736.59,4.89,0.44
12.0,4.34,41.00,445.01,0.00,445.01,7.05,0.00
13.0,6.78,54.00,1410.29,154.60,1564.89,8.56,3.92
14.0,4.18,65.00,1465.44,0.00,1465.44,6.79,0.00
15.0,7.61,81.00,2567.49,51.94,2619.43,11.46,1.44
16.0,5.02,25.00,717.28,4.75,722.03,7.88,0.44
17.0,5.15,49.00,389.75,168.70,558.45,6.15,3.54
18.0,7.30,68.00,1030.80,51.30,1082.10,10.86,1.60
19.0,6.34,85.00,734.97,33.45,768.42,9.30,1.60
20.0,8.65,95.00,1791.67,26.55,1818.22,12.48,2.54
21.0,6.60,36.00,754.25,194.25,948.50,7.31,5.46
22.0,5.09,57.00,250.10,57.10,307.20,6.09,3.48
23.0,6.56,75.00,998.44,98.90,1097.34,9.18,2.38
24.0,7.81,87.00,1515.74,0.00,1515.74,12.69,0.00
25.0,5.52,96.00,1491.54,123.35,1614.89,7.20,2.84
26.0,6.22,23.00,2203.04,0.00,2203.04,10.10,0.00
27.0,2.65,32.00,165.33,120.44,285.77,2.48,2.94
28.0,3.79,45.00,489.38,21.15,510.53,5.89,0.44
29.0,8.34,62.00,1184.68,0.00,1184.68,13.55,0.00
30.0,4.87,75.00,1043.50,0.00,1043.50,7.91,0.00
31.0,10.70,31.00,2247.54,166.05,2413.59,14.70,4.30
