Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.17,1.00,7.85,0.00,7.85,0.28,0.00
2.0,0.51,7.00,55.60,0.00,55.60,0.83,0.00
3.0,3.64,20.00,218.50,71.30,289.80,4.64,2.04
4.0,4.86,27.00,687.06,32.70,719.76,6.90,1.60
5.0,6.86,40.00,1389.36,115.28,1504.64,9.65,2.40
6.0,1.00,26.00,27.40,0.00,27.40,1.62,0.00
7.0,3.69,37.00,484.18,63.50,547.68,4.75,2.00
8.0,5.54,44.00,1254.73,67.95,1322.68,8.00,1.60
9.0,1.21,53.00,174.87,0.00,174.87,1.96,0.00
10.0,4.09,73.00,531.79,0.44,532.23,6.64,0.00
11.0,1.52,25.00,286.35,0.00,286.35,2.46,0.00
12.0,2.20,42.00,198.94,0.00,198.94,3.58,0.00
13.0,5.65,50.00,865.36,95.25,960.61,8.30,1.42
14.0,3.78,60.00,924.00,0.00,924.00,6.14,0.00
15.0,7.97,77.00,1858.80,14.01,1872.81,12.68,0.44
16.0,4.71,28.00,448.65,13.20,461.85,6.65,1.60
17.0,4.79,49.00,512.50,256.10,768.60,5.43,3.79
18.0,5.87,61.00,1101.56,19.95,1121.51,8.64,1.44
19.0,5.76,77.00,670.25,33.15,703.40,8.36,1.60
20.0,10.16,96.00,1617.60,65.85,1683.45,14.19,3.70
21.0,7.77,32.00,595.22,159.20,754.42,9.10,5.64
22.0,5.55,54.00,372.21,55.05,427.26,6.84,3.48
23.0,7.51,66.00,1148.03,209.25,1357.28,8.33,6.20
24.0,5.12,75.00,1274.69,0.00,1274.69,8.32,0.00
25.0,4.19,82.00,788.27,101.20,889.47,5.31,2.40
26.0,3.27,17.00,1352.27,0.00,1352.27,5.31,0.00
27.0,3.60,29.00,103.50,158.89,262.39,1.94,6.26
28.0,5.60,43.00,598.05,60.90,658.95,8.09,1.60
29.0,10.80,63.00,1562.87,0.00,1562.87,17.54,0.00
