Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,1.00,4.00,27.45,0.00,27.45,1.62,0.00
2.0,4.76,15.00,350.40,0.00,350.40,7.74,0.00
3.0,5.86,27.00,715.70,112.47,828.17,6.09,5.50
4.0,8.14,53.00,617.79,32.70,650.49,12.23,1.60
5.0,9.11,68.00,1991.84,0.00,1991.84,14.81,0.00
6.0,5.09,38.00,116.31,0.00,116.31,8.28,0.00
7.0,6.72,58.00,845.62,130.99,976.61,8.70,3.54
8.0,9.10,67.00,2037.72,25.15,2062.87,14.51,0.44
9.0,6.12,92.00,1390.65,7.15,1397.80,9.66,0.44
10.0,10.33,118.00,2735.41,5.60,2741.01,16.51,0.44
11.0,4.80,40.00,782.41,28.25,810.66,6.91,1.42
12.0,7.83,63.00,923.73,0.00,923.73,12.73,0.00
13.0,11.69,79.00,2452.69,120.35,2573.04,15.13,6.20
14.0,7.37,93.00,1940.89,42.90,1983.79,10.48,2.40
15.0,12.52,119.00,3460.67,88.56,3549.23,19.18,1.86
16.0,7.21,40.00,625.49,19.58,645.07,10.21,2.40
17.0,14.48,67.00,537.20,417.84,955.04,12.04,18.40
18.0,10.12,95.00,1618.30,51.30,1669.60,15.44,1.60
19.0,7.94,118.00,1268.53,0.88,1269.41,12.90,0.00
20.0,10.62,136.00,2051.58,90.92,2142.50,15.16,3.34
21.0,12.44,43.00,1032.26,273.64,1305.90,12.78,11.91
22.0,9.80,77.00,517.67,106.10,623.77,11.70,6.76
23.0,11.51,97.00,1508.67,134.51,1643.18,11.56,11.43
24.0,7.80,121.00,1653.17,13.60,1666.77,10.71,3.13
25.0,6.01,133.00,1564.27,66.15,1630.42,8.76,1.60
26.0,6.93,26.00,2455.47,19.30,2474.77,10.64,1.00
27.0,2.99,44.00,132.08,134.95,267.03,2.09,4.44
28.0,7.86,67.00,777.32,86.40,863.72,10.84,3.10
29.0,10.71,84.00,2070.21,0.00,2070.21,17.40,0.00
30.0,8.68,93.00,2475.27,45.98,2521.25,12.60,2.40
31.0,9.97,22.00,3978.12,163.27,4141.39,12.88,5.32
32.0,2.09,67.00,126.41,19.65,146.06,2.40,1.60
33.0,10.26,87.00,471.48,224.94,696.42,6.14,16.86
34.0,8.12,101.00,1277.43,66.66,1344.09,11.70,2.40
35.0,4.76,120.00,859.22,0.00,859.22,7.74,0.00
36.0,7.13,35.00,2196.39,2.65,2199.04,11.31,0.44
37.0,5.17,53.00,684.66,168.91,853.57,5.57,4.54
38.0,3.78,74.00,317.96,0.00,317.96,6.14,0.00
39.0,8.43,103.00,1026.66,173.54,1200.20,8.79,7.87
40.0,10.44,118.00,1973.58,74.25,2047.83,16.07,1.42
