Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.55,1.00,21.25,0.00,21.25,0.89,0.00
2.0,1.78,4.00,219.25,0.00,219.25,2.89,0.00
3.0,0.55,5.00,321.25,0.00,321.25,0.89,0.00
4.0,2.55,11.00,199.95,11.30,211.25,3.88,0.44
5.0,2.55,17.00,510.25,0.00,510.25,4.15,0.00
6.0,0.38,14.00,47.80,0.00,47.80,0.62,0.00
7.0,1.55,19.00,167.45,56.70,224.15,1.52,1.60
8.0,1.92,24.00,376.55,22.55,399.10,2.84,0.44
9.0,0.55,29.00,15.60,0.51,16.11,0.62,0.44
10.0,2.12,38.00,191.07,0.15,191.22,3.44,0.00
11.0,1.93,15.00,262.15,14.25,276.40,2.14,1.60
12.0,2.75,26.00,225.10,0.00,225.10,4.46,0.00
13.0,4.52,29.00,814.45,0.00,814.45,7.34,0.00
14.0,1.58,32.00,393.25,0.00,393.25,2.56,0.00
15.0,3.82,39.00,740.07,67.76,807.83,4.71,2.40
16.0,1.32,13.00,70.20,0.00,70.20,2.14,0.00
17.0,1.48,22.00,247.90,11.90,259.80,1.79,1.00
18.0,2.41,28.00,578.27,0.00,578.27,3.91,0.00
19.0,1.82,32.00,141.77,0.00,141.77,2.95,0.00
20.0,3.59,43.00,247.15,17.38,264.53,4.33,2.40
21.0,2.32,20.00,201.50,43.55,245.05,2.50,2.04
22.0,2.50,36.00,49.00,123.00,172.00,1.25,4.50
23.0,2.38,40.00,245.05,107.20,352.25,2.25,2.60
24.0,1.38,42.00,455.05,0.00,455.05,2.25,0.00
25.0,1.13,45.00,429.70,0.00,429.70,1.84,0.00
26.0,2.63,8.00,632.00,0.00,632.00,4.28,0.00
27.0,1.10,15.00,8.40,133.50,141.90,0.28,2.42
28.0,1.48,20.00,46.15,89.54,135.69,0.90,2.40
29.0,3.36,27.00,258.00,0.00,258.00,5.46,0.00
30.0,3.74,38.00,477.10,0.00,477.10,6.08,0.00
31.0,5.84,17.00,1203.15,115.75,1318.90,8.60,1.42
32.0,1.33,29.00,325.45,19.65,345.10,1.16,1.60
33.0,3.89,36.00,586.54,150.30,736.84,4.33,3.20
34.0,3.78,37.00,1085.80,0.00,1085.80,6.14,0.00
35.0,3.59,42.00,658.89,0.00,658.89,5.84,0.00
36.0,3.05,13.00,1058.44,0.00,1058.44,4.96,0.00
37.0,2.36,18.00,420.40,0.00,420.40,3.84,0.00
38.0,1.62,27.00,125.35,0.00,125.35,2.62,0.00
39.0,2.36,33.00,410.00,0.00,410.00,3.84,0.00
40.0,3.34,47.00,644.49,0.00,644.49,5.43,0.00
41.0,4.84,15.00,578.84,58.74,637.58,4.05,6.10
42.0,0.00,17.00,0.00,0.00,0.00,0.00,0.00
43.0,2.02,27.00,115.53,110.06,225.59,2.39,1.44
44.0,2.82,39.00,519.73,0.00,519.73,4.58,0.00
45.0,3.28,46.00,694.85,87.85,782.70,3.70,2.60
46.0,2.63,17.00,588.82,0.00,588.82,4.28,0.00
47.0,4.05,20.00,1075.42,35.25,1110.67,5.59,1.60
48.0,1.00,25.00,45.55,0.00,45.55,1.62,0.00
49.0,1.62,27.00,238.00,0.00,238.00,2.62,0.00
50.0,3.52,33.00,578.30,0.00,578.30,5.71,0.00
51.0,0.38,10.00,82.90,0.00,82.90,0.62,0.00
52.0,0.77,12.00,177.30,0.00,177.30,1.25,0.00
53.0,2.08,23.00,136.10,4.00,140.10,2.75,1.00
54.0,4.42,33.00,427.19,0.00,427.19,7.18,0.00
55.0,4.99,39.00,1017.19,0.00,1017.19,8.11,0.00
56.0,6.16,17.00,1127.75,44.22,1171.97,8.51,2.40
57.0,4.50,23.00,277.54,76.86,354.40,3.50,6.10
58.0,0.92,32.00,179.74,0.00,179.74,1.50,0.00
59.0,0.55,34.00,30.60,0.00,30.60,0.90,0.00
60.0,1.52,37.00,130.10,0.00,130.10,2.46,0.00
61.0,1.52,5.00,340.10,0.00,340.10,2.46,0.00
62.0,2.46,10.00,361.40,0.00,361.40,4.00,0.00
63.0,0.00,10.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,13.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,13.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
