Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.62,1.00,14.85,0.00,14.85,1.00,0.00
2.0,0.95,4.00,122.10,0.00,122.10,1.55,0.00
3.0,0.78,5.00,195.70,0.00,195.70,1.27,0.00
4.0,2.86,11.00,162.05,48.18,210.23,3.15,2.40
5.0,3.13,18.00,481.05,0.00,481.05,5.09,0.00
6.0,0.78,14.00,53.70,0.00,53.70,1.27,0.00
7.0,2.34,19.00,273.75,63.75,337.50,2.90,1.44
8.0,2.40,22.00,531.75,67.95,599.70,2.90,1.60
9.0,1.08,29.00,117.05,0.00,117.05,1.75,0.00
10.0,3.02,37.00,402.30,0.80,403.10,4.63,0.44
11.0,2.25,19.00,486.90,10.37,497.27,2.75,1.44
12.0,3.73,28.00,307.58,0.00,307.58,6.06,0.00
13.0,4.90,33.00,925.83,0.00,925.83,7.96,0.00
14.0,1.75,36.00,330.75,0.00,330.75,2.85,0.00
15.0,3.31,42.00,742.35,28.20,770.55,4.75,1.00
16.0,1.71,14.00,361.80,0.00,361.80,2.77,0.00
17.0,3.38,23.00,649.41,23.29,672.70,4.33,1.86
18.0,4.97,30.00,1205.08,0.00,1205.08,8.08,0.00
19.0,1.85,31.00,466.18,0.00,466.18,3.00,0.00
20.0,5.25,46.00,809.08,17.38,826.46,7.03,2.40
21.0,2.55,19.00,205.00,43.55,248.55,2.88,2.04
22.0,2.50,32.00,49.00,123.15,172.15,1.25,4.50
23.0,2.38,37.00,245.05,105.80,350.85,2.25,2.60
24.0,1.38,39.00,455.05,0.00,455.05,2.25,0.00
25.0,1.13,42.00,429.70,0.00,429.70,1.84,0.00
26.0,2.63,8.00,632.10,0.00,632.10,4.28,0.00
27.0,1.10,15.00,8.40,133.85,142.25,0.28,2.42
28.0,1.48,20.00,46.15,89.54,135.69,0.90,2.40
29.0,3.36,27.00,257.65,0.00,257.65,5.46,0.00
30.0,3.74,38.00,476.65,0.00,476.65,6.08,0.00
31.0,6.29,17.00,1248.85,68.85,1317.70,9.23,1.60
32.0,1.10,28.00,443.35,0.00,443.35,1.79,0.00
33.0,2.54,35.00,516.03,102.40,618.43,2.50,2.60
34.0,2.65,36.00,816.85,0.00,816.85,4.31,0.00
35.0,1.56,41.00,319.51,0.00,319.51,2.54,0.00
36.0,2.15,13.00,556.31,0.00,556.31,3.49,0.00
37.0,2.44,17.00,369.17,0.00,369.17,3.96,0.00
38.0,1.15,26.00,75.96,0.00,75.96,1.86,0.00
39.0,4.38,35.00,400.86,0.00,400.86,7.11,0.00
40.0,6.88,46.00,1139.13,0.00,1139.13,11.18,0.00
41.0,5.67,19.00,1075.90,29.65,1105.55,7.00,3.54
42.0,0.00,21.00,0.00,0.00,0.00,0.00,0.00
43.0,2.81,31.00,67.45,141.30,208.75,1.62,4.70
44.0,3.21,39.00,609.20,0.00,609.20,5.21,0.00
45.0,4.75,47.00,1238.25,120.00,1358.25,5.71,3.20
46.0,3.40,17.00,1650.60,0.00,1650.60,5.53,0.00
47.0,3.93,20.00,2435.80,18.80,2454.60,6.11,0.44
48.0,0.38,24.00,46.20,0.00,46.20,0.62,0.00
49.0,1.92,26.00,253.05,0.00,253.05,3.12,0.00
50.0,3.61,32.00,635.65,0.00,635.65,5.86,0.00
51.0,0.38,10.00,81.00,0.00,81.00,0.62,0.00
52.0,0.55,12.00,161.15,0.00,161.15,0.90,0.00
53.0,2.88,24.00,76.80,20.10,96.90,2.67,3.20
54.0,4.05,31.00,441.03,0.00,441.03,6.59,0.00
55.0,4.63,37.00,1041.73,0.00,1041.73,7.53,0.00
56.0,6.16,17.00,1127.75,44.22,1171.97,8.51,2.40
57.0,4.50,22.00,287.00,104.22,391.22,3.50,6.10
58.0,1.54,30.00,222.65,0.00,222.65,2.50,0.00
59.0,1.17,32.00,154.05,0.00,154.05,1.90,0.00
60.0,2.13,35.00,343.55,0.00,343.55,3.46,0.00
61.0,1.52,6.00,340.10,0.00,340.10,2.46,0.00
62.0,2.46,11.00,361.40,0.00,361.40,4.00,0.00
63.0,0.00,11.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,14.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,14.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
