Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.38,1.00,8.30,0.00,8.30,0.62,0.00
2.0,1.55,5.00,144.00,0.00,144.00,2.51,0.00
3.0,2.86,20.00,182.95,59.28,242.23,2.52,3.40
4.0,5.22,28.00,532.14,12.45,544.59,8.21,0.44
5.0,5.62,38.00,1178.38,0.00,1178.38,9.14,0.00
6.0,4.75,27.00,158.41,0.00,158.41,7.71,0.00
7.0,5.94,40.00,622.98,128.25,751.23,6.56,4.94
8.0,6.59,46.00,1418.93,67.95,1486.88,9.70,1.60
9.0,1.98,59.00,195.90,8.85,204.75,2.94,0.44
10.0,5.49,78.00,713.05,0.15,713.20,8.91,0.00
11.0,3.17,25.00,494.40,3.60,498.00,4.15,1.60
12.0,3.90,39.00,329.59,0.00,329.59,6.34,0.00
13.0,7.65,54.00,1403.87,44.10,1447.97,11.81,1.00
14.0,5.26,64.00,1063.27,0.00,1063.27,8.55,0.00
15.0,9.05,76.00,2188.17,44.22,2232.39,13.21,2.40
16.0,4.44,27.00,421.40,5.80,427.20,6.94,0.44
17.0,6.80,47.00,320.69,241.32,562.01,6.44,7.38
18.0,6.69,65.00,974.99,51.30,1026.29,9.86,1.60
19.0,5.74,81.00,977.84,20.40,998.24,9.05,0.44
20.0,11.43,101.00,2128.10,25.30,2153.40,17.71,1.38
21.0,7.29,33.00,853.51,151.35,1004.86,8.33,5.64
22.0,5.93,52.00,108.16,55.05,163.21,7.46,3.48
23.0,6.09,66.00,577.11,169.50,746.61,6.25,5.84
24.0,5.25,76.00,1214.71,0.00,1214.71,8.54,0.00
25.0,4.32,82.00,1166.45,66.60,1233.05,6.01,1.60
26.0,5.94,19.00,1790.95,0.00,1790.95,9.65,0.00
27.0,3.67,29.00,103.50,90.55,194.05,1.94,6.44
28.0,5.59,42.00,620.57,60.90,681.47,8.09,1.60
29.0,9.87,60.00,1523.87,0.00,1523.87,16.04,0.00
30.0,6.27,73.00,1101.55,0.00,1101.55,10.19,0.00
31.0,10.37,37.00,2318.15,77.63,2395.78,16.30,0.88
32.0,2.65,56.00,432.05,19.65,451.70,3.31,1.60
33.0,4.75,66.00,257.92,154.85,412.77,4.56,5.04
34.0,5.65,74.00,1151.87,0.00,1151.87,9.18,0.00
35.0,4.51,89.00,1622.15,0.00,1622.15,7.33,0.00
36.0,6.41,26.00,2875.83,0.00,2875.83,10.41,0.00
37.0,3.45,37.00,683.38,26.80,710.18,5.33,0.44
38.0,2.92,53.00,242.30,0.00,242.30,4.75,0.00
39.0,10.04,74.00,848.19,369.34,1217.53,7.78,13.67
40.0,7.28,85.00,1455.74,0.00,1455.74,11.83,0.00
41.0,5.46,30.00,840.97,35.10,876.07,6.08,4.48
42.0,2.35,41.00,139.67,54.30,193.97,2.83,1.60
43.0,4.22,54.00,219.71,123.05,342.76,4.26,4.14
44.0,6.86,74.00,931.11,0.00,931.11,11.15,0.00
45.0,5.63,95.00,975.51,109.55,1085.06,6.21,4.70
46.0,8.77,42.00,1429.49,0.00,1429.49,14.25,0.00
47.0,11.18,51.00,2929.71,159.50,3089.21,17.00,1.86
48.0,5.00,64.00,803.65,0.00,803.65,8.13,0.00
49.0,6.85,69.00,659.13,92.25,751.38,9.51,2.60
50.0,12.07,84.00,1734.55,0.00,1734.55,19.61,0.00
51.0,1.88,20.00,468.82,0.00,468.82,3.06,0.00
52.0,3.15,30.00,933.32,0.00,933.32,5.13,0.00
53.0,3.84,52.00,393.95,53.05,447.00,3.02,5.14
54.0,6.32,63.00,849.13,0.00,849.13,10.26,0.00
55.0,8.55,79.00,1988.13,0.00,1988.13,13.89,0.00
56.0,8.42,32.00,1502.60,44.22,1546.82,12.19,2.40
57.0,7.11,39.00,1352.63,71.15,1423.78,8.25,5.28
58.0,1.36,52.00,163.65,0.00,163.65,2.21,0.00
59.0,3.01,62.00,240.25,16.17,256.42,4.62,0.44
60.0,4.68,74.00,765.98,0.00,765.98,7.60,0.00
61.0,4.84,20.00,1099.48,0.00,1099.48,7.86,0.00
62.0,6.94,29.00,1656.72,0.00,1656.72,11.28,0.00
63.0,0.00,29.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,33.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,33.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
