Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.55,1.00,23.25,0.00,23.25,0.89,0.00
2.0,1.10,7.00,210.90,0.00,210.90,1.79,0.00
3.0,3.47,17.00,489.45,66.15,555.60,3.64,3.20
4.0,6.05,28.00,769.43,32.70,802.13,8.84,1.60
5.0,7.36,39.00,1697.37,0.00,1697.37,11.96,0.00
6.0,0.77,24.00,65.20,0.00,65.20,1.25,0.00
7.0,4.65,34.00,466.10,102.50,568.60,5.44,3.40
8.0,6.05,41.00,1190.39,23.85,1214.24,9.56,0.44
9.0,1.98,54.00,171.10,2.10,173.20,2.21,1.60
10.0,4.24,70.00,609.48,0.44,609.92,6.89,0.00
11.0,2.65,29.00,449.19,13.30,462.49,3.69,1.00
12.0,2.53,44.00,253.10,0.00,253.10,4.11,0.00
13.0,6.12,56.00,1000.72,83.30,1084.02,8.69,2.00
14.0,4.70,66.00,657.35,0.00,657.35,7.64,0.00
15.0,7.49,80.00,1566.59,32.58,1599.17,11.63,0.88
16.0,4.35,26.00,667.70,13.20,680.90,6.08,1.60
17.0,6.08,47.00,903.20,162.95,1066.15,6.16,5.94
18.0,7.34,60.00,1688.25,51.30,1739.55,10.93,1.60
19.0,6.37,77.00,614.31,33.45,647.76,9.35,1.60
20.0,10.83,96.00,1589.03,65.85,1654.88,15.29,3.70
21.0,7.83,34.00,884.68,148.35,1033.03,8.10,7.40
22.0,7.42,57.00,319.15,150.92,470.07,7.43,7.40
23.0,6.86,66.00,1311.95,106.13,1418.08,9.31,2.94
24.0,6.02,71.00,2136.05,0.00,2136.05,9.78,0.00
25.0,5.01,81.00,2038.85,70.95,2109.80,6.86,2.04
26.0,5.16,18.00,2854.75,0.00,2854.75,8.39,0.00
27.0,3.39,29.00,147.60,153.40,301.00,1.75,6.02
28.0,4.24,40.00,342.92,60.90,403.82,5.89,1.60
29.0,8.28,58.00,1139.35,0.00,1139.35,13.45,0.00
30.0,4.69,72.00,884.67,0.00,884.67,7.61,0.00
31.0,10.35,30.00,1999.34,154.90,2154.24,13.88,4.70
32.0,3.19,48.00,491.41,29.04,520.45,3.69,2.40
33.0,2.65,58.00,164.66,35.50,200.16,3.69,1.00
34.0,4.57,67.00,779.71,0.00,779.71,7.43,0.00
35.0,4.30,79.00,1026.20,0.00,1026.20,6.99,0.00
36.0,5.92,20.00,2035.50,0.00,2035.50,9.63,0.00
37.0,3.22,35.00,686.03,80.08,766.11,3.74,2.40
38.0,2.68,48.00,229.56,0.00,229.56,4.36,0.00
39.0,6.68,64.00,679.66,217.55,897.21,7.45,5.46
40.0,7.68,78.00,1294.08,0.00,1294.08,12.48,0.00
41.0,3.99,27.00,591.40,23.85,615.25,5.21,2.04
42.0,2.65,38.00,194.25,19.15,213.40,4.04,0.44
43.0,2.84,57.00,296.96,58.91,355.87,3.71,1.44
44.0,5.18,77.00,1107.36,0.00,1107.36,8.41,0.00
45.0,5.99,93.00,1267.19,40.05,1307.24,8.74,1.60
46.0,8.13,30.00,1877.90,0.00,1877.90,13.21,0.00
47.0,14.22,46.00,3284.17,307.52,3591.69,15.96,11.43
48.0,3.31,56.00,191.51,0.00,191.51,5.38,0.00
49.0,7.37,64.00,800.67,69.60,870.27,10.09,3.02
50.0,10.03,75.00,1751.78,0.00,1751.78,16.31,0.00
51.0,1.13,21.00,234.50,0.00,234.50,1.84,0.00
52.0,3.32,34.00,739.30,0.00,739.30,5.40,0.00
53.0,4.55,55.00,553.65,132.60,686.25,3.88,5.64
54.0,6.88,70.00,1036.94,0.00,1036.94,11.18,0.00
55.0,10.11,87.00,2137.49,0.00,2137.49,14.92,2.40
56.0,10.93,35.00,1196.18,24.75,1220.93,16.54,1.94
57.0,8.87,45.00,1629.79,131.95,1761.74,9.60,7.70
58.0,2.27,58.00,213.12,0.00,213.12,3.69,0.00
59.0,3.90,71.00,363.72,119.85,483.57,4.71,2.60
60.0,6.01,80.00,969.97,0.00,969.97,9.76,0.00
61.0,4.04,16.00,885.75,0.00,885.75,6.56,0.00
62.0,4.15,24.00,1138.83,0.00,1138.83,6.75,0.00
63.0,0.00,26.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,30.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,30.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
88.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
89.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
90.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
91.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
92.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
93.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
94.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
95.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
96.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
97.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
98.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
99.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
100.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
101.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
102.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
103.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
104.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
105.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
106.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
107.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
108.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
109.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
110.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
111.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
112.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
113.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
114.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
115.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
116.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
117.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
118.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
