Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.78,4.00,25.80,0.00,25.80,1.27,0.00
2.0,3.32,15.00,297.80,0.00,297.80,5.39,0.00
3.0,5.82,28.00,615.50,114.35,729.85,6.51,4.70
4.0,9.74,56.00,997.13,32.70,1029.83,14.83,1.60
5.0,11.99,68.00,2605.55,0.00,2605.55,19.48,0.00
6.0,1.34,40.00,119.20,0.00,119.20,2.17,0.00
7.0,7.75,57.00,823.05,108.74,931.79,9.15,5.50
8.0,9.54,67.00,1956.22,67.95,2024.17,14.51,1.60
9.0,7.69,88.00,1309.96,9.65,1319.61,12.21,0.44
10.0,11.09,121.00,2560.33,15.84,2576.17,16.52,2.40
11.0,5.58,35.00,938.30,15.64,953.94,8.18,1.44
12.0,6.74,62.00,582.66,0.00,582.66,10.96,0.00
13.0,9.80,74.00,1654.21,201.89,1856.10,13.09,4.54
14.0,5.32,86.00,1352.50,0.00,1352.50,8.64,0.00
15.0,10.87,111.00,2391.99,159.50,2551.49,14.72,4.70
16.0,1.12,34.00,55.45,13.20,68.65,0.83,1.60
17.0,11.07,56.00,349.75,547.64,897.39,6.20,18.86
18.0,9.78,86.00,1087.55,68.05,1155.60,12.01,6.20
19.0,16.05,117.00,1572.65,153.38,1726.03,18.37,12.33
20.0,15.78,146.00,2810.80,68.80,2879.60,22.82,4.50
21.0,11.44,45.00,1600.36,214.83,1815.19,14.19,7.04
22.0,11.65,77.00,305.45,120.63,426.08,14.81,6.60
23.0,10.66,94.00,1189.04,54.05,1243.09,12.93,7.02
24.0,7.03,121.00,1407.37,5.55,1412.92,10.43,1.60
25.0,4.53,133.00,1155.68,74.15,1229.83,5.74,2.60
26.0,5.72,28.00,1795.09,0.00,1795.09,9.29,0.00
27.0,3.62,45.00,111.86,137.31,249.17,2.46,5.46
28.0,7.30,67.00,787.25,20.60,807.85,11.59,0.44
29.0,11.21,89.00,2071.37,0.00,2071.37,18.22,0.00
30.0,9.57,107.00,1599.10,0.00,1599.10,15.54,0.00
31.0,14.17,42.00,3094.85,213.80,3308.65,18.30,7.56
32.0,4.14,71.00,447.45,19.65,467.10,5.72,1.60
33.0,8.28,86.00,659.58,133.60,793.18,9.71,5.98
34.0,10.09,95.00,1717.37,66.66,1784.03,14.90,2.40
35.0,7.11,117.00,1013.15,0.00,1013.15,11.56,0.00
36.0,7.77,28.00,2204.25,0.00,2204.25,12.63,0.00
37.0,3.94,49.00,636.45,76.80,713.25,5.13,2.04
38.0,2.97,66.00,255.45,0.00,255.45,4.83,0.00
39.0,12.73,97.00,1004.96,260.90,1265.86,12.51,13.07
40.0,10.68,112.00,1942.60,64.46,2007.06,15.85,2.40
41.0,8.70,44.00,1539.26,40.35,1579.61,11.80,3.74
42.0,3.46,55.00,249.69,54.30,303.99,4.63,1.60
43.0,6.39,77.00,187.55,167.97,355.52,5.76,7.38
44.0,9.93,96.00,1280.70,0.00,1280.70,16.14,0.00
45.0,15.39,134.00,1922.75,279.94,2202.69,18.24,10.83
46.0,10.84,54.00,2896.28,36.40,2932.68,16.99,1.00
47.0,11.53,64.00,4846.28,140.10,4986.38,16.99,2.80
48.0,1.32,87.00,65.60,0.00,65.60,2.14,0.00
49.0,7.31,102.00,511.81,76.55,588.36,10.60,2.04
50.0,16.18,126.00,1757.74,13.40,1771.14,25.67,1.00
51.0,8.22,40.00,1439.29,0.00,1439.29,13.35,0.00
52.0,10.49,61.00,2989.41,26.00,3015.41,14.88,3.48
53.0,4.01,77.00,493.02,156.71,649.73,2.11,7.06
54.0,5.00,95.00,1093.90,12.45,1106.35,7.13,1.60
55.0,8.15,108.00,2357.98,64.35,2422.33,12.25,1.60
56.0,12.86,39.00,1359.57,34.71,1394.28,19.56,2.14
57.0,20.75,71.00,2354.08,84.44,2438.52,29.39,6.92
58.0,11.96,85.00,2659.03,0.00,2659.03,19.44,0.00
59.0,4.50,110.00,151.20,288.92,440.12,2.21,8.16
60.0,5.99,126.00,656.03,15.30,671.33,9.45,0.44
61.0,7.74,29.00,1279.98,0.00,1279.98,12.58,0.00
62.0,8.05,39.00,2021.51,0.00,2021.51,13.08,0.00
63.0,0.00,39.00,0.00,0.00,0.00,0.00,0.00
64.0,0.00,46.00,0.00,0.00,0.00,0.00,0.00
65.0,0.00,46.00,0.00,0.00,0.00,0.00,0.00
66.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
67.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
80.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
81.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
82.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
83.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
84.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
85.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
86.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
87.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
