Step,Reward,Loss,Epsilon
0,-26.880100000000002,0.15419526398181915,1.0
20,0,0.153925821185112,0.995
40,0,0.15365812182426453,0.990025
60,0,0.15339550375938416,0.985074875
80,0,0.15313610434532166,0.9801495006250001
100,0,0.152878537774086,0.9752487531218751
120,0,0.15261881053447723,0.9703725093562657
140,0,0.15235936641693115,0.9655206468094844
160,0,0.1521170288324356,0.960693043575437
180,0,0.15188069641590118,0.9558895783575597
200,0,0.151647686958313,0.9511101304657719
220,0,0.15141576528549194,0.946354579813443
240,0,0.15119461715221405,0.9416228069143757
260,0,0.1509721279144287,0.9369146928798039
280,0,0.15075203776359558,0.9322301194154049
300,0,0.15053334832191467,0.9275689688183278
320,0,0.15032480657100677,0.9229311239742362
340,0,0.15012507140636444,0.918316468354365
360,0,0.14994773268699646,0.9137248860125932
380,0,0.14976866543293,0.9091562615825302
400,-2.8842,0.17021170258522034,0.9046104802746175
420,0,0.17284339666366577,0.9000874278732445
440,0,0.1676514744758606,0.8955869907338783
460,0,0.16844625771045685,0.8911090557802088
480,0,0.1724449098110199,0.8866535105013078
500,0,0.17154744267463684,0.8822202429488013
520,0,0.1721673160791397,0.8778091417340573
540,0,0.16638633608818054,0.8734200960253871
560,0,0.1705460548400879,0.8690529955452602
580,0,0.17155392467975616,0.8647077305675338
600,0,0.1479564607143402,0.8603841919146962
620,0,0.17133305966854095,0.8560822709551227
640,-0.7875000000000001,0.172496497631073,0.851801859600347
660,0,0.14748623967170715,0.8475428503023453
680,0,0.14664743840694427,0.8433051360508336
700,0,0.1682339757680893,0.8390886103705794
720,0,0.17084017395973206,0.8348931673187264
740,0,0.16956540942192078,0.8307187014821328
760,0,0.09035234153270721,0.8265651079747222
780,0,0.17013981938362122,0.8224322824348486
800,0,0.1715153157711029,0.8183201210226743
820,0,0.16881529986858368,0.8142285204175609
840,0,0.14528310298919678,0.810157377815473
860,0,0.09651695936918259,0.8061065909263957
880,0,0.1670718789100647,0.8020760579717637
900,0,0.17070135474205017,0.798065677681905
920,0,0.1642075479030609,0.7940753492934954
940,0,0.16806268692016602,0.7901049725470279
960,0,0.17029930651187897,0.7861544476842928
980,0,0.16475749015808105,0.7822236754458713
1000,0,0.16480085253715515,0.778312557068642
1020,0,0.16912660002708435,0.7744209942832988
1040,0,0.16467025876045227,0.7705488893118823
1060,0,0.16093365848064423,0.7666961448653229
1080,0,0.16015943884849548,0.7628626641409962
1100,0,0.16567514836788177,0.7590483508202912
1120,0,0.16506099700927734,0.7552531090661897
1140,0,0.16843464970588684,0.7514768435208588
1160,0,0.16858814656734467,0.7477194593032545
1180,0,0.15972501039505005,0.7439808620067382
1200,0,0.16594776511192322,0.7402609576967045
1220,0,0.16812637448310852,0.736559652908221
1240,0,0.14433060586452484,0.7328768546436799
1260,0,0.16312965750694275,0.7292124703704616
1280,0,0.1665629893541336,0.7255664080186093
1300,0.0,0.14879107475280762,0.7219385759785162
1320,0,0.14490929245948792,0.7183288830986236
1340,0,0.16664978861808777,0.7147372386831305
1360,0,0.09076019376516342,0.7111635524897149
1380,0,0.1575251966714859,0.7076077347272662
1400,0,0.1552073061466217,0.7040696960536299
1420,0,0.16266705095767975,0.7005493475733617
1440,0,0.1579742580652237,0.697046600835495
1460,0,0.15739724040031433,0.6935613678313175
1480,0,0.1657717078924179,0.6900935609921609
1500,0,0.16558152437210083,0.6866430931872001
1520,0,0.15525677800178528,0.6832098777212641
1540,0,0.1366812288761139,0.6797938283326578
1560,0,0.14984577894210815,0.6763948591909945
1580,0,0.14708088338375092,0.6730128848950395
1600,0,0.16121864318847656,0.6696478204705644
1620,0,0.16285911202430725,0.6662995813682115
1640,0,0.16401375830173492,0.6629680834613705
1660,0,0.14025439321994781,0.6596532430440636
1680,0,0.16066420078277588,0.6563549768288433
1700,0,0.15021030604839325,0.653073201944699
1720,0,0.1535610407590866,0.6498078359349755
1740,0,0.16305139660835266,0.6465587967553006
1760,0,0.1447654366493225,0.6433260027715241
1780,0,0.15304432809352875,0.6401093727576664
1800,-1.484,0.1606111228466034,0.6369088258938781
1820,0,0.1608196496963501,0.6337242817644086
1840,0,0.16504508256912231,0.6305556603555866
1860,0,0.14906451106071472,0.6274028820538087
1880,0,0.14803442358970642,0.6242658676435396
1900,0,0.15377861261367798,0.6211445383053219
1920,0,0.16136719286441803,0.6180388156137953
1940,0,0.16506166756153107,0.6149486215357263
1960,0,0.16679099202156067,0.6118738784280476
1980,0,0.15455515682697296,0.6088145090359074
2000,-1.8504999999999998,0.14573034644126892,0.6057704364907278
2020,0,0.15229655802249908,0.6027415843082742
2040,0,0.14573334157466888,0.5997278763867329
2060,0,0.17002710700035095,0.5967292370047992
2080,0,0.14193807542324066,0.5937455908197752
2100,0,0.10142374783754349,0.5907768628656763
2120,0,0.15411746501922607,0.5878229785513479
2140,0,0.161462664604187,0.5848838636585911
2160,0,0.1672358214855194,0.5819594443402982
2180,0,0.09461598843336105,0.5790496471185967
2200,0,0.16284224390983582,0.5761543988830038
2220,0,0.08972270786762238,0.5732736268885887
2240,0,0.09244154393672943,0.5704072587541458
2260,0,0.1552031934261322,0.567555222460375
2280,0,0.16776804625988007,0.5647174463480732
2300,0,0.1462893784046173,0.5618938591163328
2320,0,0.16484424471855164,0.5590843898207511
2340,0,0.16610348224639893,0.5562889678716474
2360,0,0.0921444296836853,0.5535075230322891
2380,0,0.08911603689193726,0.5507399854171277
2400,0,0.09865923970937729,0.547986285490042
2420,0,0.14049869775772095,0.5452463540625918
2440,0,0.1545143723487854,0.5425201222922789
2460,0,0.16553351283073425,0.5398075216808175
2480,0,0.09584496915340424,0.5371084840724134
2500,0,0.09552846848964691,0.5344229416520513
2520,0,0.15874797105789185,0.531750826943791
2540,0,0.15588536858558655,0.5290920728090721
2560,0,0.15203282237052917,0.5264466124450268
2580,0,0.13804584741592407,0.5238143793828016
2600,0.0,0.14938810467720032,0.5211953074858876
2620,0,0.14835649728775024,0.5185893309484582
2640,0,0.1479891836643219,0.5159963842937159
2660,0,0.07700976729393005,0.5134164023722473
2680,0,0.15532134473323822,0.510849320360386
2700,0,0.1167285218834877,0.5082950737585841
2720,0,0.13907858729362488,0.5057535983897912
2740,0,0.13219687342643738,0.5032248303978422
2760,0,0.15496619045734406,0.500708706245853
2780,0,0.14643071591854095,0.4982051627146237
2800,0,0.1458868831396103,0.49571413690105054
2820,0,0.08750975131988525,0.4932355662165453
2840,0,0.13526195287704468,0.4907693883854626
2860,0,0.1330222487449646,0.4883155414435353
2880,0,0.14094595611095428,0.4858739637363176
2900,0,0.15243345499038696,0.483444593917636
2920,0,0.14388397336006165,0.4810273709480478
2940,0,0.12873972952365875,0.47862223409330756
2960,0,0.15123143792152405,0.47622912292284103
2980,0,0.055720604956150055,0.4738479773082268
3000,0,0.08124417066574097,0.47147873742168567
3020,0,0.14388206601142883,0.46912134373457726
3040,0,0.14295025169849396,0.46677573701590436
3060,-0.4164,0.1417589634656906,0.46444185833082485
3080,0,0.14376619458198547,0.46211964903917074
3100,0,0.1358519196510315,0.4598090507939749
3120,0,0.13874056935310364,0.457510005540005
3140,0,0.10216756165027618,0.45522245551230495
3160,0,0.14600372314453125,0.4529463432347434
3180,0,0.1359734833240509,0.4506816115185697
3200,0,0.1440073549747467,0.4484282034609769
3220,0,0.07285244762897491,0.446186062443672
3240,0,0.14697852730751038,0.4439551321314536
3260,0,0.1430302858352661,0.4417353564707963
3280,0,0.07743913680315018,0.43952667968844233
3300,0,0.11474716663360596,0.43732904629000013
3320,0,0.07386485487222672,0.4351424010585501
3340,0,0.13528624176979065,0.43296668905325736
3360,0,0.14727206528186798,0.43080185560799106
3380,0,0.14367909729480743,0.4286478463299511
3400,0,0.13861845433712006,0.42650460709830135
3420,0,0.1269586682319641,0.42437208406280985
3440,0,0.12884806096553802,0.4222502236424958
3460,0,0.1369158923625946,0.42013897252428334
3480,0,0.13224348425865173,0.4180382776616619
3500,0,0.12400508671998978,0.4159480862733536
3520,0,0.12614929676055908,0.41386834584198684
3540,0,0.13169366121292114,0.4117990041127769
3560,0,0.07378533482551575,0.40974000909221303
3580,0,0.13435503840446472,0.40769130904675194
3600,-0.47300000000000003,0.13732251524925232,0.40565285250151817
3620,0,0.10655124485492706,0.4036245882390106
3640,0,0.07604086399078369,0.4016064652978155
3660,0,0.13876739144325256,0.3995984329713264
3680,0,0.13415636122226715,0.3976004408064698
3700,0,0.12647947669029236,0.39561243860243744
3720,0,0.11093945801258087,0.3936343764094253
3740,0,0.12617173790931702,0.39166620452737816
3760,0,0.1305808424949646,0.3897078735047413
3780,0,0.12155084311962128,0.3877593341372176
3800,0,0.12298218160867691,0.3858205374665315
3820,0,0.043516628444194794,0.38389143477919885
3840,0,0.12007711827754974,0.3819719776053028
3860,0,0.10575299710035324,0.3800621177172763
3880,0,0.06606598198413849,0.37816180712868996
3900,0,0.12945438921451569,0.37627099809304654
3920,0,0.11610019952058792,0.3743896431025813
3940,0,0.04996886104345322,0.37251769488706843
3960,0,0.11319832503795624,0.3706551064126331
3980,0,0.09188917279243469,0.36880183088056995
4000,-0.054000000000000006,0.11896375566720963,0.3669578217261671
4020,0,0.13124164938926697,0.36512303261753626
4040,0,0.12218932062387466,0.3632974174544486
4060,0,0.05062200129032135,0.3614809303671764
4080,0,0.1027616560459137,0.3596735257153405
4100,0,0.06719247996807098,0.3578751580867638
4120,0,0.10616584867238998,0.35608578229633
4140,0,0.12337132543325424,0.3543053533848483
4160,-0.28200000000000003,0.1281387060880661,0.35253382661792404
4180,0,0.12294773012399673,0.3507711574848344
4200,0,0.10676513612270355,0.34901730169741024
4220,0,0.055370550602674484,0.3472722151889232
4240,0,0.12246216833591461,0.3455358541129786
4260,0,0.09654451161623001,0.3438081748424137
4280,0,0.12450142204761505,0.3420891339682016
4300,0,0.12170124053955078,0.3403786882983606
4320,0,0.1196102499961853,0.3386767948568688
4340,0,0.12098805606365204,0.33698341088258443
4360,0,0.12394819408655167,0.3352984938281715
4380,0,0.10045548528432846,0.33362200135903064
4400,0,0.09798964858055115,0.33195389135223546
4420,0,0.11130954325199127,0.3302941218954743
4440,0,0.12560948729515076,0.32864265128599696
4460,0,0.10102084279060364,0.326999438029567
4480,0,0.119199737906456,0.3253644408394192
4500,0,0.08346590399742126,0.3237376186352221
4520,0,0.09592962265014648,0.322118930542046
4540,0,0.0842515304684639,0.32050833588933575
4560,0,0.04777178168296814,0.31890579420988907
4580,0,0.10299719870090485,0.3173112652388396
4600,0,0.12034134566783905,0.3157247089126454
4620,0,0.04091367498040199,0.3141460853680822
4640,0,0.08712159097194672,0.3125753549412418
4660,0,0.10840975493192673,0.31101247816653554
4680,0,0.05106986314058304,0.30945741577570285
4700,0,0.06694807857275009,0.3079101286968243
4720,-0.273,0.11030154675245285,0.3063705780533402
4740,0,0.10229013860225677,0.30483872516307353
4760,0,0.08164963126182556,0.3033145315372582
4780,0,0.08509758859872818,0.3017979588795719
4800,0,0.11752235889434814,0.30028896908517405
4820,0,0.0914420485496521,0.2987875242397482
4840,0,0.059997811913490295,0.29729358661854943
4860,0,0.10168372839689255,0.29580711868545667
4880,0,0.08957625925540924,0.2943280830920294
4900,0,0.11379111558198929,0.29285644267656924
4920,0,0.09550954401493073,0.2913921604631864
4940,0,0.08471355587244034,0.28993519966087045
4960,0,0.053147271275520325,0.2884855236625661
4980,0,0.045431479811668396,0.28704309604425327
5000,0,0.11222954839468002,0.285607880564032
5020,0,0.06119709834456444,0.28417984116121187
5040,0,0.061119623482227325,0.2827589419554058
5060,0,0.08848051726818085,0.28134514724562876
5080,0,0.09073740988969803,0.2799384215094006
5100,0,0.04243268817663193,0.27853872940185365
5120,0,0.10493216663599014,0.27714603575484437
5140,0,0.06252125650644302,0.2757603055760701
5160,0.0,0.10233519971370697,0.2743815040481898
5180,0,0.08042243868112564,0.2730095965279488
5200,0,0.09542933106422424,0.27164454854530906
5220,0,0.04947160929441452,0.2702863258025825
5240,0,0.09787286072969437,0.2689348941735696
5260,0,0.10845647752285004,0.26759021970270175
5280,0,0.037759702652692795,0.2662522686041882
5300,0,0.10555094480514526,0.2649210072611673
5320,0,0.0272088460624218,0.26359640222486147
5340,0,0.03867474943399429,0.26227842021373715
5360,0,0.05490187555551529,0.2609670281126685
5380,0,0.08895938098430634,0.25966219297210513
5400,0,0.05707887187600136,0.2583638820072446
5420,0,0.037092141807079315,0.2570720625972084
5440,0,0.09999257326126099,0.25578670228422234
5460,-0.29819999999999997,0.07888344675302505,0.25450776877280124
5480,0,0.08220745623111725,0.2532352299289372
5500,0,0.08626516908407211,0.2519690537792925
5520,0,0.10684266686439514,0.2507092085103961
5540,0,0.09916073083877563,0.2494556624678441
5560,0,0.09634667634963989,0.24820838415550486
5580,0,0.10177229344844818,0.24696734223472733
5600,0,0.0725405141711235,0.2457325055235537
5620,0,0.07504536211490631,0.24450384299593592
5640,0,0.0974053144454956,0.24328132378095624
5660,0,0.09051674604415894,0.24206491716205145
5680,0,0.09175808727741241,0.2408545925762412
5700,0,0.05072642117738724,0.23965031961336
5720,0,0.08334004878997803,0.2384520680152932
5740,0,0.08347136527299881,0.23725980767521673
5760,0,0.09271971881389618,0.23607350863684065
5780,0,0.08043067157268524,0.23489314109365644
5800,0,0.05584755539894104,0.23371867538818816
5820,0,0.07061798870563507,0.23255008201124722
5840,0,0.09093372523784637,0.231387331601191
5860,0,0.05383250117301941,0.23023039494318503
5880,0,0.08606088161468506,0.2290792429684691
5900,0,0.048228733241558075,0.22793384675362674
5920,-3.0588,0.03989676013588905,0.22679417751985861
5940,0,0.06585242599248886,0.22566020663225933
5960,0,0.08020766079425812,0.22453190559909803
5980,0,0.12249505519866943,0.22340924607110255
6000,0,0.08127827942371368,0.22229219984074702
6020,0,0.07419471442699432,0.2211807388415433
6040,0,0.06799908727407455,0.22007483514733558
6060,0,0.05120982602238655,0.2189744609715989
6080,0,0.07771080732345581,0.2178795886667409
6100,0,0.029599647969007492,0.2167901907234072
6120,0,0.09687604010105133,0.21570623976979014
6140,0,0.1057514175772667,0.21462770857094118
6160,-0.342,0.05008343234658241,0.21355457002808648
6180,0,0.0696326419711113,0.21248679717794605
6200,0,0.09678323566913605,0.21142436319205632
6220,0,0.11006646603345871,0.21036724137609603
6240,0,0.1159379631280899,0.20931540516921554
6260,0,0.071373850107193,0.20826882814336947
6280,0,0.10188727080821991,0.20722748400265262
6300,0,0.07834115624427795,0.20619134658263935
6320,0,0.11520737409591675,0.20516038984972615
6340,0,0.09092831611633301,0.2041345879004775
6360,0,0.09535788744688034,0.2031139149609751
6380,0,0.099199578166008,0.20209834538617025
6400,0,0.11411814391613007,0.2010878536592394
6420,0,0.11592836678028107,0.2000824143909432
6440,0,0.10830554366111755,0.19908200231898848
6460,0,0.07874596863985062,0.19808659230739353
6480,0,0.08673077821731567,0.19709615934585656
6500,0,0.058981869369745255,0.19611067854912728
6520,-4.7035,0.07609128952026367,0.19513012515638165
6540,0,0.10931316018104553,0.19415447453059972
6560,0,0.06800082325935364,0.19318370215794672
6580,0,0.12979163229465485,0.192217783647157
6600,0,0.10001463443040848,0.1912566947289212
6620,0,0.05509441718459129,0.1903004112552766
6640,0,0.12208593636751175,0.18934890919900021
6660,0,0.16555941104888916,0.18840216465300522
6680,0,0.08344701677560806,0.18746015382974018
6700,0,0.05167573690414429,0.1865228530605915
6720,0,0.10114184767007828,0.18559023879528855
