Episode,Total_Reward,Actor_Loss,Critic_Loss,Entropy
1,-0.207075,-0.004947006702423096,0.02927425131201744,2.3973913192749023
2,-0.68937504,-0.0023331940174102783,0.19816851615905762,2.397193193435669
3,-1.57674,0.009099960327148438,1.22755765914917,2.397014856338501
4,-0.365605,-0.022595643997192383,0.024525942280888557,2.3966755867004395
5,-0.75193,0.023715496063232422,0.22014571726322174,2.3964619636535645
6,-1.97993,-0.04325002431869507,1.724289894104004,2.3963544368743896
7,-1.796335,-0.0037680864334106445,1.4171419143676758,2.396209239959717
8,-2.4449651,-0.0020967721939086914,2.1351237297058105,2.3959245681762695
9,-2.8273249,-0.019589245319366455,2.879153251647949,2.395571708679199
10,-1.8468049,0.0006236433982849121,0.7742665410041809,2.395066261291504
11,-4.266165,-0.016378283500671387,6.632560729980469,2.3946821689605713
12,-2.8715,0.0038663148880004883,2.2018213272094727,2.3940815925598145
13,-2.273545,0.006991207599639893,1.329641342163086,2.393728494644165
14,-3.372385,-0.0774000883102417,4.111301422119141,2.393000602722168
15,-2.81995,-0.02097088098526001,1.928429365158081,2.3919246196746826
16,-7.5037103,-0.03338819742202759,18.220569610595703,2.3882224559783936
17,-8.8971195,0.12984663248062134,23.75149917602539,2.3793978691101074
18,-8.72356,-0.053167760372161865,22.09662628173828,2.3773751258850098
19,-9.187165,-0.10213661193847656,22.245908737182617,2.362844228744507
20,-10.90332,0.23331263661384583,29.87908172607422,2.349559783935547
21,-11.1648655,-0.25808459520339966,22.603750228881836,2.334095001220703
22,-13.745985,-0.11571279168128967,42.07384490966797,2.300661087036133
23,-14.353735,-0.2289155125617981,34.27212142944336,2.248745918273926
24,-8.7637205,0.02905261516571045,2.781097888946533,2.2511401176452637
25,-10.16647,0.16449573636054993,13.260292053222656,2.274606227874756
26,-11.427424,0.013296335935592651,8.46204662322998,2.2212774753570557
27,-12.456095,0.3949017822742462,8.412591934204102,2.1351163387298584
28,-12.267555,0.250083327293396,7.583749294281006,2.092930555343628
29,-10.668139,-0.11982160806655884,3.1976773738861084,2.1243045330047607
30,-13.317176,-0.8493355512619019,6.591574668884277,2.0118765830993652
31,-13.638691,-0.9358211159706116,18.046550750732422,1.7839535474777222
32,-13.16234,0.5224194526672363,25.00726890563965,1.8275465965270996
33,-14.08389,-0.3182082176208496,18.765121459960938,1.6849889755249023
34,-13.9111805,-0.008339188992977142,36.59259796142578,1.471433162689209
35,-15.55586,-0.14315789937973022,34.55398941040039,1.5078012943267822
36,-12.843111,-0.12465469539165497,36.59685134887695,1.4629544019699097
37,-10.819904,-0.48807698488235474,13.186882972717285,1.7364091873168945
38,-12.835896,-0.38468778133392334,21.901870727539062,1.4938421249389648
39,-11.022096,-0.5029370784759521,8.172693252563477,1.7573469877243042
40,-11.781984,0.04523029178380966,22.775409698486328,1.5674337148666382
41,-12.437765,-0.560455858707428,30.26833724975586,1.6220566034317017
42,-12.361575,1.5566214323043823,12.212427139282227,1.6640243530273438
43,-12.20335,-0.9574024677276611,15.230228424072266,1.609462857246399
44,-12.099316,-0.5946581959724426,12.8546781539917,1.8097878694534302
45,-10.44355,0.3248957395553589,2.2976834774017334,1.9557654857635498
46,-13.079136,0.8055764436721802,5.278428554534912,1.8563385009765625
47,-12.18645,-0.35254794359207153,3.447244644165039,1.9521321058273315
48,-11.551675,0.6893357634544373,0.7716270685195923,1.963235855102539
49,-10.021851,0.1608833521604538,4.317157745361328,2.1013143062591553
50,-11.99695,-0.44110095500946045,12.312141418457031,2.094248056411743
51,-10.835679,0.3954455256462097,3.791057586669922,2.0795183181762695
52,-12.2268305,0.39053428173065186,9.529452323913574,2.133152484893799
53,-12.711596,-0.15532881021499634,4.13950777053833,2.0569961071014404
54,-11.544355,-0.42905670404434204,2.1253557205200195,2.102499485015869
55,-10.045275,0.410770058631897,1.3122012615203857,2.15191650390625
56,-9.12629,0.1816118210554123,0.8805663585662842,2.1494383811950684
57,-8.96401,-0.012648701667785645,0.3123232424259186,2.1656904220581055
58,-9.757521,0.45057421922683716,0.7650606036186218,2.167816638946533
59,-9.52515,-0.12405359745025635,0.7093724012374878,2.140219211578369
60,-12.75639,0.28502681851387024,4.913546085357666,2.0809621810913086
61,-12.502581,0.051516056060791016,5.218986988067627,2.096235752105713
62,-13.736915,-0.5723241567611694,5.5029096603393555,2.1324634552001953
63,-10.1171,-0.23723185062408447,5.129884719848633,2.197596788406372
64,-11.974715,0.16754436492919922,2.3087692260742188,2.192197322845459
65,-12.395756,-0.024135112762451172,2.1975502967834473,2.109961986541748
66,-10.719925,-0.6309075355529785,2.4083290100097656,2.1780834197998047
67,-9.373785,-0.21582239866256714,1.9059996604919434,2.1884427070617676
68,-8.946365,0.16622138023376465,0.27968335151672363,2.226102828979492
69,-11.90259,0.27999284863471985,1.6320769786834717,2.173933982849121
70,-10.705276,-0.129405677318573,1.1172637939453125,2.134955883026123
71,-11.102574,0.6875138878822327,1.1111692190170288,2.1625757217407227
72,-10.903435,-0.17959654331207275,2.565523386001587,2.183356285095215
