Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.38,1.00,10.50,0.00,10.50,0.62,0.00
2.0,0.55,4.00,87.90,0.00,87.90,0.90,0.00
3.0,0.38,5.00,130.50,15.40,145.90,0.62,0.00
4.0,2.32,11.00,175.90,75.40,251.30,3.76,0.00
5.0,5.60,18.00,563.35,93.40,656.75,5.35,6.00
6.0,0.93,19.00,0.00,63.45,63.45,0.00,2.42
7.0,0.93,28.00,91.73,8.55,100.28,1.24,0.44
8.0,2.22,32.00,331.75,53.85,385.60,2.74,1.38
9.0,2.28,40.00,283.32,94.29,377.61,3.44,0.44
10.0,3.31,48.00,636.17,0.15,636.32,5.38,0.00
11.0,4.62,17.00,456.88,157.53,614.41,4.06,5.50
12.0,2.73,28.00,61.94,0.00,61.94,4.44,0.00
13.0,3.68,31.00,506.17,0.00,506.17,5.99,0.00
14.0,1.13,33.00,283.60,74.90,358.50,1.84,0.00
15.0,3.98,40.00,846.58,314.90,1161.48,6.48,0.00
16.0,2.72,12.00,279.30,66.10,345.40,2.51,3.04
17.0,0.89,20.00,165.35,33.75,199.10,0.90,0.88
18.0,4.09,29.00,494.20,1.00,495.20,6.03,1.00
19.0,2.11,32.00,232.80,88.70,321.50,2.53,1.44
20.0,2.76,45.00,467.84,107.20,575.04,4.49,0.00
21.0,3.24,16.00,379.85,10.56,390.41,3.76,2.40
22.0,2.72,30.00,52.00,145.89,197.89,1.62,4.48
23.0,1.38,35.00,255.70,80.60,336.30,2.25,0.00
24.0,2.19,40.00,476.20,0.00,476.20,3.56,0.00
25.0,1.81,42.00,602.50,55.40,657.90,2.94,0.00
26.0,2.93,10.00,850.97,0.00,850.97,4.76,0.00
27.0,0.55,14.00,17.79,24.10,41.89,0.28,1.00
28.0,1.17,20.00,119.24,0.00,119.24,1.90,0.00
29.0,4.90,28.00,453.70,65.70,519.40,6.96,1.60
30.0,6.28,40.00,606.71,0.00,606.71,5.75,7.13
31.0,6.45,22.00,1485.81,45.80,1531.61,10.48,0.00
32.0,3.45,34.00,533.50,76.47,609.97,3.10,4.00
33.0,2.82,40.00,414.68,289.68,704.36,2.11,3.96
34.0,1.30,41.00,750.68,108.50,859.18,2.11,0.00
35.0,1.37,45.00,424.53,0.00,424.53,2.23,0.00
36.0,2.85,13.00,789.65,24.30,813.95,4.63,0.00
37.0,2.67,20.00,481.82,0.00,481.82,4.34,0.00
38.0,1.48,28.00,92.62,47.80,140.42,1.50,1.44
39.0,1.71,37.00,285.07,87.50,372.57,2.77,0.00
40.0,4.73,47.00,790.17,6.00,796.17,6.69,1.60
41.0,6.12,15.00,626.25,144.96,771.21,5.19,7.60
42.0,0.00,17.00,0.00,87.40,87.40,0.00,0.00
43.0,2.00,27.00,37.45,68.80,106.25,1.62,2.60
44.0,3.21,37.00,578.92,20.90,599.82,5.21,0.00
45.0,4.82,44.00,1237.97,34.10,1272.07,5.71,3.40
46.0,4.88,15.00,1626.77,254.47,1881.24,5.53,3.84
47.0,3.76,18.00,2412.07,82.70,2494.77,6.11,0.00
48.0,0.55,22.00,48.75,0.00,48.75,0.90,0.00
49.0,1.86,25.00,138.75,179.94,318.69,0.90,3.40
50.0,0.94,29.00,250.05,143.80,393.85,1.52,0.00
51.0,0.38,6.00,81.30,0.00,81.30,0.62,0.00
52.0,0.55,8.00,157.75,42.60,200.35,0.90,0.00
53.0,2.47,19.00,126.53,0.00,126.53,4.01,0.00
54.0,5.05,27.00,525.58,87.25,612.83,6.59,2.60
55.0,5.21,33.00,1137.68,0.00,1137.68,8.46,0.00
56.0,6.16,18.00,1128.25,44.22,1172.47,8.51,2.40
57.0,6.04,23.00,440.22,169.34,609.56,6.00,6.10
58.0,2.46,31.00,522.42,184.90,707.32,4.00,0.00
59.0,0.55,33.00,30.60,0.00,30.60,0.90,0.00
60.0,1.52,36.00,130.00,1.80,131.80,2.46,0.00
61.0,2.44,5.00,340.00,88.66,428.66,2.46,2.40
62.0,3.77,10.00,361.60,238.96,600.56,4.00,3.40
63.0,0.00,10.00,0.00,40.60,40.60,0.00,0.00
64.0,0.77,12.00,0.00,65.50,65.50,0.00,2.00
65.0,0.77,12.00,0.00,185.50,185.50,0.00,2.00
66.0,0.00,2.00,0.00,111.70,111.70,0.00,0.00
67.0,0.00,2.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,2.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,2.00,0.00,0.00,0.00,0.00,0.00
