Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.55,1.00,21.25,0.00,21.25,0.89,0.00
2.0,1.16,4.00,214.45,0.00,214.45,1.89,0.00
3.0,0.55,5.00,321.25,5.10,326.35,0.89,0.00
4.0,2.38,11.00,199.65,65.10,264.75,3.88,0.00
5.0,4.12,17.00,509.90,27.45,537.35,4.15,4.06
6.0,1.35,17.00,0.00,45.50,45.50,0.00,3.51
7.0,1.11,22.00,98.35,24.55,122.90,1.52,0.44
8.0,2.56,29.00,346.40,52.30,398.70,3.30,1.38
9.0,1.65,33.00,253.00,69.74,322.74,2.40,0.44
10.0,3.21,43.00,572.21,0.15,572.36,5.21,0.00
11.0,2.75,17.00,281.30,131.25,412.55,2.84,2.60
12.0,3.18,29.00,188.78,69.50,258.28,5.16,0.00
13.0,3.96,31.00,780.42,0.00,780.42,6.44,0.00
14.0,2.08,35.00,880.55,60.00,940.55,3.39,0.00
15.0,4.56,40.00,1552.00,205.90,1757.90,7.41,0.00
16.0,2.48,14.00,272.70,72.80,345.50,1.90,3.40
17.0,2.23,24.00,203.00,82.20,285.20,1.51,3.37
18.0,4.88,31.00,706.85,1.05,707.90,7.66,0.44
19.0,3.64,35.00,561.32,96.30,657.62,4.64,2.04
20.0,4.05,46.00,950.38,0.00,950.38,6.58,0.00
21.0,2.76,20.00,119.47,66.40,185.87,1.83,4.26
22.0,6.05,34.00,9.50,407.20,416.70,0.62,14.73
23.0,0.93,38.00,197.00,30.90,227.90,1.51,0.00
24.0,1.74,41.00,417.35,0.00,417.35,2.83,0.00
25.0,1.19,43.00,289.85,57.10,346.95,1.94,0.00
26.0,1.58,5.00,455.05,0.00,455.05,2.56,0.00
27.0,0.77,14.00,0.00,67.10,67.10,0.00,2.00
28.0,0.77,19.00,78.30,0.00,78.30,1.25,0.00
29.0,4.28,28.00,364.66,65.70,430.36,5.96,1.60
30.0,5.28,37.00,539.56,21.50,561.06,5.61,4.74
31.0,7.25,20.00,1253.90,179.70,1433.60,11.78,0.00
32.0,4.73,39.00,747.09,87.45,834.54,5.29,3.84
33.0,3.85,44.00,329.35,385.90,715.25,2.83,5.50
34.0,1.74,45.00,779.35,124.90,904.25,2.83,0.00
35.0,1.68,50.00,848.30,15.00,863.30,2.45,0.44
36.0,2.08,12.00,1304.38,72.50,1376.88,3.38,0.00
37.0,1.69,17.00,348.53,0.00,348.53,2.75,0.00
38.0,3.21,26.00,196.93,15.38,212.31,4.31,1.44
39.0,5.08,33.00,750.47,36.40,786.87,8.25,0.00
40.0,6.59,45.00,1409.13,13.50,1422.63,10.43,0.44
41.0,8.72,20.00,1089.41,183.28,1272.69,9.28,7.84
42.0,2.31,23.00,451.58,269.40,720.98,3.75,0.00
43.0,3.05,34.00,65.90,129.45,195.35,2.25,4.34
44.0,2.51,46.00,473.60,68.60,542.20,4.08,0.00
45.0,4.12,53.00,949.80,15.18,964.98,4.58,3.40
46.0,4.39,15.00,1201.90,227.18,1429.08,4.39,4.40
47.0,3.06,20.00,1824.90,0.00,1824.90,4.98,0.00
48.0,1.77,24.00,40.10,35.60,75.70,1.62,2.00
49.0,1.77,26.00,190.10,161.60,351.70,1.62,2.00
50.0,1.75,32.00,376.70,124.50,501.20,2.84,0.00
51.0,0.38,7.00,81.00,0.00,81.00,0.62,0.00
52.0,0.55,9.00,161.25,38.10,199.35,0.90,0.00
53.0,1.65,18.00,92.40,0.00,92.40,2.67,0.00
54.0,5.42,28.00,435.20,69.25,504.45,7.18,2.60
55.0,5.57,34.00,1029.10,49.50,1078.60,9.05,0.00
56.0,6.16,17.00,1127.75,44.22,1171.97,8.51,2.40
57.0,6.04,22.00,440.02,122.55,562.57,6.00,6.10
58.0,2.46,29.00,522.22,77.60,599.82,4.00,0.00
59.0,0.55,31.00,30.60,0.00,30.60,0.90,0.00
60.0,1.52,34.00,130.10,59.10,189.20,2.46,0.00
61.0,2.44,5.00,340.10,88.66,428.76,2.46,2.40
62.0,3.77,10.00,361.40,253.36,614.76,4.00,3.40
63.0,0.00,10.00,0.00,74.20,74.20,0.00,0.00
64.0,0.38,12.00,0.00,34.80,34.80,0.00,1.00
65.0,0.38,12.00,0.00,95.50,95.50,0.00,1.00
66.0,0.00,1.00,0.00,126.10,126.10,0.00,0.00
67.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
