Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.78,4.00,23.00,0.00,23.00,1.27,0.00
2.0,3.09,16.00,273.50,0.00,273.50,5.01,0.00
3.0,6.36,31.00,617.65,168.75,786.40,6.86,5.56
4.0,9.85,55.00,1049.24,10.60,1059.84,16.00,0.00
5.0,14.21,69.00,2594.34,99.90,2694.24,19.78,5.30
6.0,1.53,47.00,88.65,24.16,112.81,1.00,2.38
7.0,4.74,68.00,473.21,87.95,561.16,6.49,1.94
8.0,7.50,77.00,1188.31,209.69,1398.00,9.01,5.08
9.0,6.80,100.00,576.19,194.59,770.78,10.05,1.60
10.0,9.02,124.00,1642.76,3.50,1646.26,14.38,0.44
11.0,9.85,38.00,1188.08,280.65,1468.73,10.33,9.10
12.0,2.06,64.00,209.64,69.70,279.34,3.35,0.00
13.0,9.91,79.00,895.92,163.75,1059.67,10.84,8.43
14.0,7.37,96.00,909.06,215.35,1124.41,7.76,6.74
15.0,14.86,122.00,2228.98,474.70,2703.68,23.14,1.60
16.0,12.56,43.00,1274.70,210.68,1485.38,15.80,7.38
17.0,9.51,77.00,369.43,164.09,533.52,1.71,21.99
18.0,7.41,98.00,1139.50,23.90,1163.40,11.14,1.44
19.0,10.19,121.00,1136.95,335.20,1472.15,12.68,6.22
20.0,15.07,153.00,2727.38,280.25,3007.63,24.22,0.44
21.0,11.80,43.00,1428.26,63.20,1491.46,17.28,3.04
22.0,9.21,77.00,796.10,279.10,1075.20,7.36,12.16
23.0,9.95,103.00,2250.35,82.40,2332.75,16.18,0.00
24.0,11.09,119.00,3075.61,16.40,3092.01,16.80,1.94
25.0,10.36,132.00,3107.76,222.60,3330.36,14.84,3.20
26.0,11.92,38.00,4992.27,0.10,4992.37,19.38,0.00
27.0,3.35,54.00,965.49,187.38,1152.87,2.17,5.22
28.0,5.90,80.00,656.55,103.50,760.05,9.59,0.00
29.0,12.24,102.00,2257.45,21.50,2278.95,19.61,0.44
30.0,13.68,114.00,2642.20,119.88,2762.08,16.38,9.37
31.0,16.53,53.00,5015.76,113.08,5128.84,25.36,2.40
32.0,10.90,84.00,2839.09,250.54,3089.63,12.41,8.48
33.0,10.26,103.00,583.44,668.37,1251.81,3.01,21.86
34.0,4.71,115.00,1485.55,144.00,1629.55,6.65,1.60
35.0,7.85,135.00,1801.04,225.70,2026.74,8.03,7.57
36.0,8.04,32.00,3417.64,237.20,3654.84,12.79,0.44
37.0,5.47,53.00,2717.15,75.83,2792.98,6.53,3.78
38.0,8.08,78.00,1263.75,428.53,1692.28,7.38,9.21
39.0,8.75,105.00,2979.00,89.10,3068.10,14.21,0.00
40.0,11.90,120.00,3449.05,79.60,3528.65,17.81,2.44
41.0,13.80,43.00,4082.90,235.65,4318.55,15.68,10.79
42.0,7.15,59.00,3812.21,272.76,4084.97,10.11,2.40
43.0,8.19,81.00,2269.95,481.67,2751.62,4.19,14.60
44.0,10.24,105.00,4224.10,281.00,4505.10,15.75,1.42
45.0,12.06,139.00,3742.20,2.01,3744.21,19.32,0.44
46.0,13.52,50.00,6488.00,150.96,6638.96,20.16,2.88
47.0,14.50,65.00,10305.82,271.90,10577.72,23.57,0.00
48.0,5.17,87.00,3434.15,121.80,3555.95,2.10,10.07
49.0,11.39,106.00,5023.10,1164.25,6187.35,4.41,22.56
50.0,9.38,134.00,2917.34,325.60,3242.94,15.24,0.00
51.0,7.94,29.00,4367.59,69.35,4436.94,11.28,2.60
52.0,9.27,45.00,7029.24,2.90,7032.14,15.06,0.00
53.0,5.18,69.00,4554.40,31.12,4585.52,5.68,4.40
54.0,15.07,88.00,5867.13,771.75,6638.88,10.41,22.53
55.0,11.22,110.00,3255.41,159.10,3414.51,18.24,0.00
56.0,12.99,42.00,5351.11,114.00,5465.11,17.54,5.70
57.0,15.13,57.00,6929.36,403.81,7333.17,18.95,9.02
58.0,5.75,73.00,4965.18,218.30,5183.48,9.34,0.00
59.0,5.36,93.00,5601.04,153.75,5754.79,5.29,5.48
60.0,7.73,106.00,2701.62,19.80,2721.42,9.95,4.18
61.0,8.28,29.00,4935.12,88.66,5023.78,11.96,2.40
62.0,10.03,39.00,7045.57,242.83,7288.40,14.24,3.28
63.0,0.00,39.00,3911.40,64.60,3976.00,0.00,0.00
64.0,1.29,45.00,5291.40,113.55,5404.95,0.00,3.36
65.0,1.29,45.00,1538.80,361.05,1899.85,0.00,3.36
66.0,0.00,3.00,2858.80,252.60,3111.40,0.00,0.00
67.0,0.00,3.00,4178.80,0.00,4178.80,0.00,0.00
68.0,0.00,3.00,3686.30,0.00,3686.30,0.00,0.00
69.0,0.00,3.00,5006.30,0.00,5006.30,0.00,0.00
70.0,0.00,3.00,1327.20,0.00,1327.20,0.00,0.00
71.0,0.00,0.00,2527.20,58.60,2585.80,0.00,0.00
72.0,0.00,0.00,3727.20,0.00,3727.20,0.00,0.00
73.0,0.00,0.00,3456.20,0.00,3456.20,0.00,0.00
74.0,0.00,0.00,4716.20,0.00,4716.20,0.00,0.00
75.0,0.00,0.00,1513.90,0.00,1513.90,0.00,0.00
76.0,0.00,0.00,2833.90,21.10,2855.00,0.00,0.00
77.0,0.00,0.00,4153.90,0.00,4153.90,0.00,0.00
78.0,0.00,0.00,3664.20,0.00,3664.20,0.00,0.00
79.0,0.00,0.00,4984.20,0.00,4984.20,0.00,0.00
80.0,0.00,0.00,1350.10,0.00,1350.10,0.00,0.00
81.0,0.00,0.00,2610.10,0.00,2610.10,0.00,0.00
82.0,0.00,0.00,3870.10,0.00,3870.10,0.00,0.00
83.0,0.00,0.00,3679.80,0.00,3679.80,0.00,0.00
84.0,0.00,0.00,5059.80,0.00,5059.80,0.00,0.00
85.0,0.00,0.00,1534.30,0.00,1534.30,0.00,0.00
86.0,0.00,0.00,2914.30,0.00,2914.30,0.00,0.00
87.0,0.00,0.00,4294.30,0.00,4294.30,0.00,0.00
88.0,0.00,0.00,3840.00,0.00,3840.00,0.00,0.00
89.0,0.00,0.00,5160.00,0.00,5160.00,0.00,0.00
90.0,0.00,0.00,1356.70,0.00,1356.70,0.00,0.00
91.0,0.00,0.00,2676.70,0.00,2676.70,0.00,0.00
92.0,0.00,0.00,3996.70,17.80,4014.50,0.00,0.00
93.0,0.00,0.00,3841.40,0.00,3841.40,0.00,0.00
94.0,0.00,0.00,5221.50,0.00,5221.50,0.00,0.00
95.0,0.00,0.00,1459.30,0.00,1459.30,0.00,0.00
96.0,0.00,0.00,2779.30,0.00,2779.30,0.00,0.00
97.0,0.00,0.00,4099.30,15.00,4114.30,0.00,0.00
98.0,0.00,0.00,3626.80,75.00,3701.80,0.00,0.00
99.0,0.00,0.00,5006.80,0.00,5006.80,0.00,0.00
100.0,0.00,0.00,1489.10,0.00,1489.10,0.00,0.00
101.0,0.00,0.00,2869.10,0.00,2869.10,0.00,0.00
102.0,0.00,0.00,4249.10,0.00,4249.10,0.00,0.00
103.0,0.00,0.00,3828.60,45.60,3874.20,0.00,0.00
104.0,0.00,0.00,5208.60,0.00,5208.60,0.00,0.00
105.0,0.00,0.00,1437.50,0.00,1437.50,0.00,0.00
106.0,0.00,0.00,2757.50,0.00,2757.50,0.00,0.00
107.0,0.00,0.00,4077.50,0.00,4077.50,0.00,0.00
108.0,0.00,0.00,3611.60,0.00,3611.60,0.00,0.00
109.0,0.00,0.00,4991.60,0.00,4991.60,0.00,0.00
110.0,0.00,0.00,1460.40,0.00,1460.40,0.00,0.00
111.0,0.00,0.00,2840.40,0.00,2840.40,0.00,0.00
112.0,0.00,0.00,4220.40,0.00,4220.40,0.00,0.00
113.0,0.00,0.00,3768.10,2.30,3770.40,0.00,0.00
114.0,0.00,0.00,5088.10,62.30,5150.40,0.00,0.00
115.0,0.00,0.00,1262.30,0.00,1262.30,0.00,0.00
116.0,0.00,0.00,2522.30,0.00,2522.30,0.00,0.00
117.0,0.00,0.00,3782.30,0.00,3782.30,0.00,0.00
118.0,0.00,0.00,3579.00,11.40,3590.40,0.00,0.00
119.0,0.00,0.00,4959.20,108.40,5067.60,0.00,0.00
120.0,0.00,0.00,1397.60,0.00,1397.60,0.00,0.00
121.0,0.00,0.00,2717.60,0.00,2717.60,0.00,0.00
122.0,0.00,0.00,4037.60,0.00,4037.60,0.00,0.00
123.0,0.00,0.00,3574.20,0.00,3574.20,0.00,0.00
124.0,0.00,0.00,4954.20,75.10,5029.30,0.00,0.00
125.0,0.00,0.00,1427.90,0.00,1427.90,0.00,0.00
126.0,0.00,0.00,2807.90,0.00,2807.90,0.00,0.00
127.0,0.00,0.00,4187.90,0.00,4187.90,0.00,0.00
128.0,0.00,0.00,3738.80,0.00,3738.80,0.00,0.00
129.0,0.00,0.00,5058.80,0.80,5059.60,0.00,0.00
130.0,0.00,0.00,1254.50,60.80,1315.30,0.00,0.00
131.0,0.00,0.00,2574.50,0.00,2574.50,0.00,0.00
132.0,0.00,0.00,3894.50,0.00,3894.50,0.00,0.00
133.0,0.00,0.00,3711.10,0.00,3711.10,0.00,0.00
134.0,0.00,0.00,5031.10,0.00,5031.10,0.00,0.00
135.0,0.00,0.00,1248.30,21.70,1270.00,0.00,0.00
136.0,0.00,0.00,2568.30,0.00,2568.30,0.00,0.00
137.0,0.00,0.00,3888.30,0.00,3888.30,0.00,0.00
138.0,0.00,0.00,3731.70,0.00,3731.70,0.00,0.00
139.0,0.00,0.00,5111.70,0.00,5111.70,0.00,0.00
140.0,0.00,0.00,1321.90,77.50,1399.40,0.00,0.00
141.0,0.00,0.00,2581.90,0.00,2581.90,0.00,0.00
142.0,0.00,0.00,3841.90,0.00,3841.90,0.00,0.00
143.0,0.00,0.00,3293.00,0.00,3293.00,0.00,0.00
144.0,0.00,0.00,4613.00,0.00,4613.00,0.00,0.00
145.0,0.00,0.00,1226.60,10.20,1236.80,0.00,0.00
146.0,0.00,0.00,2546.60,70.20,2616.80,0.00,0.00
147.0,0.00,0.00,3866.60,0.00,3866.60,0.00,0.00
148.0,0.00,0.00,3707.90,0.00,3707.90,0.00,0.00
149.0,0.00,0.00,5087.90,0.00,5087.90,0.00,0.00
150.0,0.00,0.00,1325.30,0.00,1325.30,0.00,0.00
151.0,0.00,0.00,2645.30,0.00,2645.30,0.00,0.00
152.0,0.00,0.00,3965.30,0.00,3965.30,0.00,0.00
153.0,0.00,0.00,3459.00,0.00,3459.00,0.00,0.00
154.0,0.00,0.00,4758.60,0.00,4758.60,0.00,0.00
155.0,0.00,0.00,1164.80,0.00,1164.80,0.00,0.00
156.0,0.00,0.00,2424.80,0.00,2424.80,0.00,0.00
157.0,0.00,0.00,3684.80,0.00,3684.80,0.00,0.00
158.0,0.00,0.00,3442.20,0.00,3442.20,0.00,0.00
159.0,0.00,0.00,4762.30,0.00,4762.30,0.00,0.00
160.0,0.00,0.00,1186.70,0.00,1186.70,0.00,0.00
161.0,0.00,0.00,2506.70,0.00,2506.70,0.00,0.00
162.0,0.00,0.00,3826.70,0.00,3826.70,0.00,0.00
163.0,0.00,0.00,3644.50,0.00,3644.50,0.00,0.00
164.0,0.00,0.00,4964.50,0.00,4964.50,0.00,0.00
165.0,0.00,0.00,1142.40,0.00,1142.40,0.00,0.00
166.0,0.00,0.00,2402.40,0.00,2402.40,0.00,0.00
167.0,0.00,0.00,3662.40,0.00,3662.40,0.00,0.00
168.0,0.00,0.00,3454.90,0.00,3454.90,0.00,0.00
169.0,0.00,0.00,4834.90,0.00,4834.90,0.00,0.00
170.0,0.00,0.00,1306.10,0.00,1306.10,0.00,0.00
171.0,0.00,0.00,2686.10,0.00,2686.10,0.00,0.00
172.0,0.00,0.00,4066.10,0.00,4066.10,0.00,0.00
173.0,0.00,0.00,3621.90,0.00,3621.90,0.00,0.00
174.0,0.00,0.00,4941.90,0.00,4941.90,0.00,0.00
175.0,0.00,0.00,1119.40,0.00,1119.40,0.00,0.00
176.0,0.00,0.00,2379.40,0.00,2379.40,0.00,0.00
177.0,0.00,0.00,3639.40,0.00,3639.40,0.00,0.00
178.0,0.00,0.00,3399.20,0.00,3399.20,0.00,0.00
179.0,0.00,0.00,4719.10,0.00,4719.10,0.00,0.00
180.0,0.00,0.00,1108.60,0.00,1108.60,0.00,0.00
181.0,0.00,0.00,2368.60,0.00,2368.60,0.00,0.00
182.0,0.00,0.00,3628.60,9.30,3637.90,0.00,0.00
183.0,0.00,0.00,117.10,69.30,186.40,0.00,0.00
184.0,0.00,0.00,477.10,0.00,477.10,0.00,0.00
185.0,0.00,0.00,837.10,0.00,837.10,0.00,0.00
186.0,0.00,0.00,1197.10,0.00,1197.10,0.00,0.00
187.0,0.00,0.00,1557.10,0.00,1557.10,0.00,0.00
188.0,0.00,0.00,89.20,0.00,89.20,0.00,0.00
189.0,0.00,0.00,389.20,0.00,389.20,0.00,0.00
190.0,0.00,0.00,689.20,0.00,689.20,0.00,0.00
191.0,0.00,0.00,989.20,0.00,989.20,0.00,0.00
192.0,0.00,0.00,1289.20,0.00,1289.20,0.00,0.00
193.0,0.00,0.00,54.70,0.00,54.70,0.00,0.00
194.0,0.00,0.00,234.70,0.00,234.70,0.00,0.00
195.0,0.00,0.00,414.70,0.00,414.70,0.00,0.00
196.0,0.00,0.00,594.70,0.00,594.70,0.00,0.00
197.0,0.00,0.00,774.70,8.10,782.80,0.00,0.00
198.0,0.00,0.00,35.50,0.00,35.50,0.00,0.00
199.0,0.00,0.00,155.50,0.00,155.50,0.00,0.00
200.0,0.00,0.00,275.50,0.00,275.50,0.00,0.00
201.0,0.00,0.00,395.50,0.00,395.50,0.00,0.00
202.0,0.00,0.00,515.50,22.70,538.20,0.00,0.00
203.0,0.00,0.00,17.30,0.00,17.30,0.00,0.00
204.0,0.00,0.00,77.30,17.80,95.10,0.00,0.00
205.0,0.00,0.00,137.30,77.80,215.10,0.00,0.00
206.0,0.00,0.00,197.30,0.00,197.30,0.00,0.00
207.0,0.00,0.00,257.30,0.00,257.30,0.00,0.00
208.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
209.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
210.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
211.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
212.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
213.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
214.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
215.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
216.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
217.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
218.0,0.00,0.00,0.00,12.30,12.30,0.00,0.00
219.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
220.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
221.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
222.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
223.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
224.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
225.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
226.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
227.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
228.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
229.0,0.00,0.00,0.00,22.10,22.10,0.00,0.00
230.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
231.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
