Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.62,1.00,14.85,0.00,14.85,1.00,0.00
2.0,1.16,4.00,172.35,0.00,172.35,1.89,0.00
3.0,0.62,5.00,194.85,0.00,194.85,1.00,0.00
4.0,2.32,11.00,208.10,0.00,208.10,3.76,0.00
5.0,5.30,18.00,657.50,59.95,717.45,6.08,4.06
6.0,1.10,17.00,4.30,21.55,25.85,0.28,2.42
7.0,1.32,23.00,162.20,1.54,163.74,2.15,0.00
8.0,2.78,27.00,374.75,154.14,528.89,2.42,3.34
9.0,1.76,32.00,145.27,71.50,216.77,2.86,0.00
10.0,3.03,38.00,424.37,1.95,426.32,4.65,0.44
11.0,4.18,20.00,491.58,96.85,588.43,3.80,4.80
12.0,1.36,32.00,36.39,49.40,85.79,2.21,0.00
13.0,3.61,35.00,480.84,0.00,480.84,5.86,0.00
14.0,1.29,37.00,325.34,56.00,381.34,2.10,0.00
15.0,3.98,45.00,836.74,236.00,1072.74,6.48,0.00
16.0,2.85,12.00,343.25,89.95,433.20,3.12,2.42
17.0,2.45,21.00,328.90,149.15,478.05,1.50,3.96
18.0,5.16,29.00,853.86,0.00,853.86,8.39,0.00
19.0,2.55,32.00,272.95,44.70,317.65,3.88,0.44
20.0,3.36,45.00,543.15,130.70,673.85,5.47,0.00
21.0,2.94,18.00,259.50,19.15,278.65,3.15,2.60
22.0,3.46,33.00,28.89,293.85,322.74,0.90,7.56
23.0,0.72,40.00,134.34,58.10,192.44,1.18,0.00
24.0,0.72,43.00,242.34,0.00,242.34,1.18,0.00
25.0,0.92,45.00,287.99,108.10,396.09,1.49,0.00
26.0,2.68,10.00,430.09,0.00,430.09,4.36,0.00
27.0,0.55,15.00,0.00,51.66,51.66,0.00,1.44
28.0,0.77,20.00,55.30,0.00,55.30,1.25,0.00
29.0,2.19,23.00,249.25,65.70,314.95,2.56,1.60
30.0,4.68,36.00,297.59,0.00,297.59,4.64,4.74
31.0,6.27,21.00,935.29,41.50,976.79,10.19,0.00
32.0,4.05,36.00,774.10,63.20,837.30,4.68,3.04
33.0,3.92,43.00,343.47,278.10,621.57,3.44,4.70
34.0,2.12,44.00,757.47,129.70,887.17,3.44,0.00
35.0,1.88,47.00,781.92,4.70,786.62,3.06,0.00
36.0,3.03,10.00,1202.18,102.50,1304.68,4.93,0.00
37.0,1.53,16.00,272.96,0.00,272.96,2.49,0.00
38.0,2.02,25.00,158.37,18.63,177.00,2.39,1.44
39.0,2.78,33.00,533.43,10.40,543.83,4.51,0.00
40.0,5.31,44.00,1099.32,10.45,1109.77,8.35,0.44
41.0,5.50,16.00,1000.70,94.33,1095.03,4.91,6.44
42.0,0.00,18.00,0.00,37.60,37.60,0.00,0.00
43.0,2.76,28.00,64.71,80.95,145.66,2.39,3.36
44.0,2.82,39.00,469.01,58.50,527.51,4.58,0.00
45.0,2.83,45.00,694.95,20.00,714.95,3.70,1.44
46.0,3.95,15.00,589.14,133.90,723.04,4.28,3.44
47.0,3.44,18.00,1075.74,0.00,1075.74,5.59,0.00
48.0,0.55,20.00,0.00,33.45,33.45,0.00,1.44
49.0,1.72,24.00,181.25,123.45,304.70,1.89,1.44
50.0,1.55,28.00,470.85,55.10,525.95,2.51,0.00
51.0,0.38,5.00,109.60,0.00,109.60,0.62,0.00
52.0,1.88,9.00,308.82,0.00,308.82,3.06,0.00
53.0,2.23,20.00,218.23,1.30,219.53,3.00,1.00
54.0,4.02,26.00,363.56,69.80,433.36,5.28,2.00
55.0,4.40,32.00,896.06,46.90,942.96,7.15,0.00
56.0,6.16,16.00,1127.75,44.22,1171.97,8.51,2.40
57.0,6.04,21.00,410.54,135.47,546.01,6.00,6.10
58.0,2.46,29.00,492.74,91.70,584.44,4.00,0.00
59.0,0.55,31.00,30.60,0.00,30.60,0.90,0.00
60.0,1.52,34.00,130.10,16.90,147.00,2.46,0.00
61.0,2.44,5.00,340.10,88.66,428.76,2.46,2.40
62.0,3.77,10.00,361.60,268.76,630.36,4.00,3.40
63.0,0.00,10.00,0.00,98.10,98.10,0.00,0.00
64.0,0.38,13.00,0.00,24.70,24.70,0.00,1.00
65.0,0.38,13.00,0.00,84.70,84.70,0.00,1.00
66.0,0.00,1.00,0.00,44.00,44.00,0.00,0.00
67.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,1.00,0.00,0.00,0.00,0.00,0.00
