Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.78,4.00,25.80,0.00,25.80,1.27,0.00
2.0,3.32,15.00,296.95,0.00,296.95,5.39,0.00
3.0,6.05,28.00,603.80,136.55,740.35,5.89,6.30
4.0,9.89,56.00,991.82,103.20,1095.02,16.06,0.00
5.0,14.71,66.00,2689.74,72.36,2762.10,20.71,5.11
6.0,0.78,44.00,0.00,15.00,15.00,0.00,2.04
7.0,4.39,66.00,477.05,93.95,571.00,6.86,0.44
8.0,7.71,77.00,1312.15,185.80,1497.95,10.05,3.96
9.0,8.30,97.00,1322.06,220.50,1542.56,13.21,0.44
10.0,14.42,133.00,2859.93,16.44,2876.37,21.93,2.40
11.0,10.93,40.00,1612.00,283.41,1895.41,12.90,7.78
12.0,5.83,68.00,1053.12,37.30,1090.42,9.47,0.00
13.0,11.13,81.00,2132.62,163.60,2296.22,12.81,8.43
14.0,8.03,93.00,1358.50,259.55,1618.05,9.26,6.05
15.0,11.98,121.00,2581.64,531.30,3112.94,18.46,1.60
16.0,10.31,35.00,771.84,281.45,1053.29,11.44,8.50
17.0,4.80,64.00,54.10,147.61,201.71,2.89,7.86
18.0,8.08,99.00,595.40,55.40,650.80,10.56,4.11
19.0,13.30,116.00,1480.40,482.00,1962.40,13.66,12.72
20.0,15.21,157.00,2517.05,181.10,2698.15,24.71,0.00
21.0,10.44,48.00,1502.23,12.80,1515.03,16.41,0.88
22.0,16.20,82.00,873.85,370.12,1243.97,9.63,26.71
23.0,12.02,106.00,1969.55,80.30,2049.85,19.54,0.00
24.0,9.76,124.00,1603.46,20.60,1624.06,13.28,4.13
25.0,8.57,136.00,1263.32,301.35,1564.67,11.36,4.10
26.0,10.50,35.00,2405.54,0.00,2405.54,17.06,0.00
27.0,3.87,49.00,212.61,178.03,390.64,2.14,6.64
28.0,7.67,74.00,909.42,30.50,939.92,12.46,0.00
29.0,13.13,94.00,2350.08,96.58,2446.66,19.83,2.40
30.0,13.37,111.00,1632.43,64.80,1697.23,17.39,6.95
31.0,16.19,48.00,3720.78,184.55,3905.33,26.03,0.44
32.0,10.49,85.00,1894.60,124.80,2019.40,13.69,5.38
33.0,9.77,100.00,844.03,664.78,1508.81,4.40,18.36
34.0,4.98,110.00,1643.83,189.66,1833.49,6.60,2.40
35.0,8.63,128.00,1474.75,267.26,1742.01,9.65,7.00
36.0,7.94,35.00,2343.85,68.90,2412.75,12.90,0.00
37.0,4.88,55.00,1492.84,95.62,1588.46,6.06,2.98
38.0,8.92,80.00,1471.55,401.92,1873.47,6.05,13.51
39.0,6.95,107.00,2795.70,147.50,2943.20,11.30,0.00
40.0,11.66,121.00,2339.72,70.16,2409.88,16.44,4.00
41.0,15.36,48.00,2093.99,173.89,2267.88,15.52,15.12
42.0,7.80,61.00,1646.26,125.70,1771.96,11.67,1.60
43.0,8.86,81.00,1385.64,358.34,1743.98,6.26,13.02
44.0,7.78,102.00,2830.64,182.80,3013.44,11.64,1.60
45.0,11.40,139.00,2244.30,1.70,2246.00,18.25,0.44
46.0,13.78,46.00,3345.35,156.55,3501.90,17.98,7.05
47.0,11.06,55.00,5801.75,164.00,5965.75,17.98,0.00
48.0,5.62,84.00,1432.95,58.20,1491.15,5.72,5.46
49.0,11.69,100.00,2266.95,1131.05,3398.00,3.11,25.42
