Time_min,Avg_Jam_Length_m,Throughput_veh_per_min,North_Queue,South_Queue,Total_Queue,North_Jam_Length_m,South_Jam_Length_m
1.0,0.55,1.00,23.25,0.00,23.25,0.89,0.00
2.0,0.93,7.00,209.05,0.00,209.05,1.51,0.00
3.0,3.64,17.00,489.35,69.50,558.85,3.64,3.64
4.0,5.44,28.00,768.83,46.40,815.23,8.84,0.00
5.0,9.10,38.00,1698.23,72.75,1770.98,11.96,4.51
6.0,4.17,29.00,0.00,96.26,96.26,0.00,10.83
7.0,3.25,43.00,277.45,95.30,372.75,5.28,0.00
8.0,5.65,49.00,913.30,112.80,1026.10,7.59,2.54
9.0,2.59,62.00,201.05,177.85,378.90,3.21,1.60
10.0,4.85,80.00,730.33,0.44,730.77,7.89,0.00
11.0,6.09,30.00,708.99,168.09,877.08,5.94,6.32
12.0,1.75,46.00,53.95,27.50,81.45,2.84,0.00
13.0,5.99,57.00,681.25,107.10,788.35,7.41,3.70
14.0,4.15,66.00,653.88,60.45,714.33,6.75,0.00
15.0,7.54,84.00,1527.79,289.40,1817.19,12.25,0.00
16.0,4.93,20.00,680.02,52.90,732.92,5.43,4.14
17.0,4.70,42.00,623.70,196.45,820.15,2.99,7.44
18.0,6.98,55.00,1167.85,52.65,1220.50,9.34,3.20
19.0,8.41,70.00,616.46,358.05,974.51,9.35,6.90
20.0,9.96,90.00,1644.62,175.60,1820.22,16.18,0.00
21.0,7.13,32.00,1084.14,40.45,1124.59,9.30,3.64
22.0,9.76,57.00,210.10,339.85,549.95,4.81,17.68
23.0,4.92,67.00,1106.75,153.30,1260.05,8.00,0.00
24.0,5.71,70.00,2211.61,0.00,2211.61,9.28,0.00
25.0,5.54,80.00,2061.29,117.50,2178.79,7.73,2.04
26.0,6.63,21.00,2994.29,0.00,2994.29,10.78,0.00
27.0,3.62,32.00,0.00,274.77,274.77,0.00,9.42
28.0,1.98,43.00,181.08,0.50,181.58,3.21,0.00
29.0,8.53,61.00,952.95,22.60,975.55,13.59,0.44
30.0,7.46,73.00,912.04,110.10,1022.14,10.21,3.05
31.0,11.50,37.00,2263.34,507.15,2770.49,17.69,1.60
32.0,6.96,51.00,1025.48,176.31,1201.79,7.50,6.10
33.0,3.36,66.00,115.73,409.36,525.09,1.75,5.94
34.0,2.65,76.00,556.33,197.00,753.33,4.31,0.00
35.0,4.85,88.00,1030.10,7.95,1038.05,6.99,1.44
36.0,5.92,22.00,2039.15,200.60,2239.75,9.63,0.00
37.0,3.28,36.00,690.32,90.80,781.12,3.74,2.54
38.0,5.04,50.00,168.03,272.45,440.48,4.36,6.13
39.0,5.19,65.00,680.98,55.30,736.28,8.43,0.00
40.0,7.85,79.00,1294.14,8.65,1302.79,12.48,0.44
41.0,9.23,29.00,901.41,161.25,1062.66,11.25,5.99
42.0,8.07,38.00,1112.39,296.11,1408.50,12.84,0.44
43.0,3.42,52.00,80.20,193.08,273.28,2.21,5.34
44.0,5.86,73.00,700.68,74.70,775.38,9.52,0.00
45.0,7.19,90.00,1478.63,9.60,1488.23,10.68,1.60
46.0,9.46,32.00,1877.67,324.60,2202.27,13.21,3.46
47.0,9.82,45.00,3287.18,293.30,3580.48,15.96,0.00
48.0,0.00,48.00,0.00,0.00,0.00,0.00,0.00
49.0,4.22,62.00,49.80,225.50,275.30,1.62,8.36
50.0,3.38,72.00,352.75,185.80,538.55,5.50,0.00
51.0,1.75,11.00,234.40,17.85,252.25,1.84,1.60
52.0,4.01,27.00,789.30,144.40,933.70,6.51,0.00
53.0,4.22,47.00,784.95,0.00,784.95,6.85,0.00
54.0,8.86,63.00,973.04,145.75,1118.79,11.64,4.42
55.0,10.04,80.00,2054.49,94.50,2148.99,16.32,0.00
56.0,10.93,35.00,1695.73,24.75,1720.48,16.54,1.94
57.0,11.41,45.00,1909.14,269.70,2178.84,12.28,10.03
58.0,2.99,56.00,793.65,232.60,1026.25,4.86,0.00
59.0,4.52,72.00,131.28,204.91,336.19,2.40,7.90
60.0,6.52,80.00,563.08,3.70,566.78,7.13,5.55
61.0,4.21,17.00,928.50,21.15,949.65,6.56,0.44
62.0,5.32,24.00,1139.03,104.30,1243.33,6.75,3.04
63.0,0.00,26.00,0.00,144.90,144.90,0.00,0.00
64.0,1.29,29.00,0.00,90.35,90.35,0.00,3.36
65.0,1.29,29.00,0.00,330.35,330.35,0.00,3.36
66.0,0.00,3.00,0.00,118.40,118.40,0.00,0.00
67.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
68.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
69.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
70.0,0.00,3.00,0.00,0.00,0.00,0.00,0.00
71.0,0.00,0.00,0.00,16.60,16.60,0.00,0.00
72.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
73.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
74.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
75.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
76.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
77.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
78.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
79.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00
